participantId,MonthNumber,Income,Expense,Savings,educationLevel
405,15,2189.528389155205,-1216.0577980740404,973.4705910811645,HighSchoolOrCollege
406,1,2476.094097127723,-73.50740659133272,2402.5866905363905,HighSchoolOrCollege
407,1,2626.1143686422583,-53.073775550185346,2573.040593092073,HighSchoolOrCollege
408,1,5116.103731759165,-2821.175222958181,2294.928508800984,Bachelors
408,2,2415.827189448917,-1766.146393928696,649.6807955202212,Bachelors
408,3,2530.8665794226754,-1891.5216376204494,639.344941802226,Bachelors
408,4,2530.8665794226754,-2048.398878587671,482.4677008350045,Bachelors
408,5,2415.827189448917,-1850.5145960843377,565.3125933645795,Bachelors
408,6,2645.905969396433,-2064.3419925440767,581.5639768523565,Bachelors
408,7,2530.8665794226754,-1813.732104780718,717.1344746419575,Bachelors
408,8,2415.827189448917,-2015.1811665748949,400.64602287402226,Bachelors
408,9,2530.8665794226754,-1821.939342278137,708.9272371445384,Bachelors
408,10,2530.8665794226754,-1972.608343312858,558.2582361098173,Bachelors
408,11,2530.8665794226754,-1777.318357203511,753.5482222191645,Bachelors
408,12,2300.7877994751593,-1662.6932402349432,638.0945592402161,Bachelors
408,13,2645.905969396433,-1998.9505150958878,646.9554543005454,Bachelors
408,14,2300.7877994751593,-2117.1301960711103,183.65760340404904,Bachelors
408,15,2070.7090195276432,-1737.3162962900742,333.39272323756904,Bachelors
409,1,7909.351092359193,-2752.0447502798966,5157.306342079297,Graduate
409,2,4246.03311636312,-1617.9478133022758,2628.085303060844,Graduate
409,3,4448.225169523269,-1658.2489546583777,2789.9762148648915,Graduate
409,4,4448.225169523269,-1840.070418544829,2608.15475097844,Graduate
409,5,4246.03311636312,-1688.3296782187997,2557.70343814432,Graduate
409,6,4650.417222683417,-1645.0664463970347,3005.3507762863824,Graduate
409,7,4448.225169523269,-1623.713872938059,2824.51129658521,Graduate
409,8,4246.03311636312,-1784.8448726746826,2461.188243688437,Graduate
409,9,4448.225169523269,-1684.475820085714,2763.749349437555,Graduate
409,10,4448.225169523269,-1637.333551964934,2810.891617558335,Graduate
409,11,4448.225169523269,-1816.8586621165603,2631.3665074067085,Graduate
409,12,4043.841063202972,-1460.8520010091636,2582.9890621938084,Graduate
409,13,4650.417222683417,-1675.9649028256101,2974.452319857807,Graduate
409,14,4043.841063202972,-1624.18674219214,2419.654321010832,Graduate
409,15,3639.4569568826746,-1528.8200735370515,2110.636883345623,Graduate
410,1,6132.080386742316,-2274.633129544412,3857.4472571979036,HighSchoolOrCollege
410,2,3465.2652088053696,-1244.4995405566772,2220.7656682486922,HighSchoolOrCollege
410,3,3630.2778377961013,-1400.1183804983825,2230.1594572977187,HighSchoolOrCollege
410,4,3630.2778377961013,-1421.4694850913002,2208.808352704801,HighSchoolOrCollege
410,5,3465.2652088053696,-1263.582799666407,2201.6824091389626,HighSchoolOrCollege
410,6,3795.2904667868333,-1513.9165189794091,2281.373947807424,HighSchoolOrCollege
410,7,3630.2778377961013,-1306.551504232788,2323.7263335633133,HighSchoolOrCollege
410,8,3465.2652088053696,-1491.2292384121179,1974.0359703932518,HighSchoolOrCollege
410,9,3630.2778377961013,-1396.6617736937171,2233.6160641023844,HighSchoolOrCollege
410,10,3630.2778377961013,-1378.7850076222908,2251.4928301738105,HighSchoolOrCollege
410,11,3630.2778377961013,-1222.6970267144352,2407.580811081666,HighSchoolOrCollege
410,12,3300.2525798146376,-1257.8772500116959,2042.3753298029417,HighSchoolOrCollege
410,13,3795.2904667868333,-1167.854285581405,2627.4361812054285,HighSchoolOrCollege
410,14,3300.2525798146376,-1289.5323354585355,2010.720244356102,HighSchoolOrCollege
410,15,2970.227321833174,-1446.5584701513199,1523.668851681854,HighSchoolOrCollege
411,1,5457.837358297488,-2972.8588789603104,2484.9784793371778,HighSchoolOrCollege
411,2,2863.5246236959606,-1443.2077990749983,1420.3168246209623,HighSchoolOrCollege
411,3,2999.882939110054,-1727.3744287576765,1272.5085103523775,HighSchoolOrCollege
411,4,2999.882939110054,-1476.640012734127,1523.242926375927,HighSchoolOrCollege
411,5,2863.5246236959606,-1576.8295510626356,1286.695072633325,HighSchoolOrCollege
411,6,3136.2412545241473,-1621.8179119992474,1514.4233425249,HighSchoolOrCollege
411,7,2999.882939110054,-1617.9714234855019,1381.911515624552,HighSchoolOrCollege
411,8,2863.5246236959606,-1611.3731300579175,1252.1514936380431,HighSchoolOrCollege
411,9,2999.882939110054,-1545.6199664786932,1454.2629726313608,HighSchoolOrCollege
411,10,2999.882939110054,-1466.4278670806289,1533.455072029425,HighSchoolOrCollege
411,11,2999.882939110054,-1571.9780637153358,1427.9048753947181,HighSchoolOrCollege
411,12,2727.1663082818673,-1398.141718126674,1329.0245901551932,HighSchoolOrCollege
411,13,3136.2412545241473,-1543.008682941299,1593.2325715828483,HighSchoolOrCollege
411,14,2727.1663082818673,-1595.828702623285,1131.3376056585823,HighSchoolOrCollege
411,15,2454.4496774536806,-1400.9546820778075,1053.494995375873,HighSchoolOrCollege
412,1,4196.724129620194,-2968.6493126948567,1228.074816925337,HighSchoolOrCollege
412,2,1959.8163750529136,-1751.305661097699,208.51071395521467,HighSchoolOrCollege
412,3,2053.1409643411475,-1522.7342146430642,530.4067496980833,HighSchoolOrCollege
412,4,2053.1409643411475,-1570.2639425810755,482.877021760072,HighSchoolOrCollege
412,5,1959.8163750529136,-1648.388827064387,311.4275479885266,HighSchoolOrCollege
412,6,2146.4655536293817,-1674.9604500779358,471.5051035514459,HighSchoolOrCollege
412,7,2053.1409643411475,-1508.3615583570254,544.7794059841221,HighSchoolOrCollege
412,8,1959.8163750529136,-1852.9187410027266,106.89763405018698,HighSchoolOrCollege
412,9,2053.1409643411475,-1618.4242969622733,434.71666737887426,HighSchoolOrCollege
412,10,2053.1409643411475,-1553.47666307663,499.66430126451746,HighSchoolOrCollege
412,11,2053.1409643411475,-1903.9464062504067,149.19455809074088,HighSchoolOrCollege
412,12,1866.4917857646797,-1624.8877863024934,241.60399946218627,HighSchoolOrCollege
412,13,2146.4655536293817,-1770.4198048024198,376.0457488269619,HighSchoolOrCollege
412,14,1866.4917857646797,-1587.1651214326282,279.32666433205145,HighSchoolOrCollege
412,15,1679.8426071882116,-1391.9695479511736,287.873059237038,HighSchoolOrCollege
413,1,11595.60205469315,-2153.681223225557,9441.920831467593,Graduate
413,2,7231.120093197805,-1583.300574229575,5647.81951896823,Graduate
413,3,7575.459145254843,-1365.1245128247883,6210.334632430055,Graduate
413,4,7575.459145254843,-1514.2414024294499,6061.217742825393,Graduate
413,5,7231.120093197805,-1436.5174697458222,5794.602623451982,Graduate
413,6,7919.798197311881,-1233.2233830124055,6686.574814299476,Graduate
413,7,7575.459145254843,-1509.0365593242188,6066.422585930624,Graduate
413,8,7231.120093197805,-1441.5208279329308,5789.599265264874,Graduate
413,9,7575.459145254843,-1214.50098028418,6360.958164970663,Graduate
413,10,7575.459145254843,-1565.2726854599603,6010.1864597948825,Graduate
413,11,7575.459145254843,-1419.9857656940326,6155.47337956081,Graduate
413,12,6886.781041140766,-1452.2427859131406,5434.538255227626,Graduate
413,13,7919.798197311881,-1370.1083340477903,6549.689863264091,Graduate
413,14,6886.781041140766,-1636.0227301382938,5250.7583110024725,Graduate
413,15,6198.10293702669,-1377.005244588907,4821.097692437783,Graduate
414,1,5751.227042928787,-2139.5306617020015,3611.696381226786,HighSchoolOrCollege
414,2,3587.7026625639983,-1567.9542893438902,2019.748373220108,HighSchoolOrCollege
414,3,3587.7026625639983,-1483.1273311915993,2104.575331372399,HighSchoolOrCollege
414,4,3424.6252688110894,-1775.6455652921913,1648.979703518898,HighSchoolOrCollege
414,5,3587.7026625639983,-1697.774525482831,1889.9281370811673,HighSchoolOrCollege
414,6,3587.7026625639983,-1456.2247159242936,2131.477946639705,HighSchoolOrCollege
414,7,3587.7026625639983,-1312.264862078277,2275.4378004857213,HighSchoolOrCollege
414,8,3587.7026625639983,-1376.0462333383882,2211.65642922561,HighSchoolOrCollege
414,9,3424.6252688110894,-1392.499354229886,2032.1259145812035,HighSchoolOrCollege
414,10,3750.7800563169076,-1329.8882584017097,2420.891797915198,HighSchoolOrCollege
414,11,3587.7026625639983,-1316.4310828784241,2271.271579685574,HighSchoolOrCollege
414,12,3261.54787505818,-1330.3188849741218,1931.2289900840583,HighSchoolOrCollege
414,13,3587.7026625639983,-1321.5819360635323,2266.120726500466,HighSchoolOrCollege
414,14,3424.6252688110894,-1387.5693524517212,2037.0559163593682,HighSchoolOrCollege
414,15,2772.315693799453,-1303.527550098733,1468.7881437007202,HighSchoolOrCollege
415,1,6087.481149404292,-2052.267730034963,4035.2134193693296,HighSchoolOrCollege
415,2,3432.9284880396417,-1220.0164316149348,2212.912056424707,HighSchoolOrCollege
415,3,3596.401273184387,-1261.4815160420928,2334.9197571422937,HighSchoolOrCollege
415,4,3596.401273184387,-1331.8365213402478,2264.564751844139,HighSchoolOrCollege
415,5,3432.9284880396417,-1512.2584113115865,1920.6700767280552,HighSchoolOrCollege
415,6,3759.8740583291315,-1609.9487121576472,2149.9253461714843,HighSchoolOrCollege
415,7,3596.401273184387,-1243.9739975761076,2352.427275608279,HighSchoolOrCollege
415,8,3432.9284880396417,-1016.733287841938,2416.195200197704,HighSchoolOrCollege
415,9,3596.401273184387,-1002.2427867728405,2594.158486411546,HighSchoolOrCollege
415,10,3596.401273184387,-1016.1578215356159,2580.243451648771,HighSchoolOrCollege
415,11,3596.401273184387,-1010.4127172472897,2585.988555937097,HighSchoolOrCollege
415,12,3269.455702894897,-979.2237889110356,2290.2319139838614,HighSchoolOrCollege
415,13,3759.8740583291315,-1005.8372509409676,2754.0368073881637,HighSchoolOrCollege
415,14,3269.455702894897,-1003.2237889110356,2266.2319139838614,HighSchoolOrCollege
415,15,2942.5101326054073,-942.6296172353536,1999.8805153700537,HighSchoolOrCollege
416,1,8341.532426850918,-2638.3681081918076,5703.16431865911,Bachelors
416,2,5333.208635449389,-1487.8463598757994,3845.362275573589,Bachelors
416,3,5587.170951423169,-1443.3783805283986,4143.7925708947705,Bachelors
416,4,5587.170951423169,-1460.0229874912204,4127.147963931949,Bachelors
416,5,5333.208635449389,-1590.9713406654507,3742.2372947839376,Bachelors
416,6,5841.133267396949,-1514.2779062458603,4326.855361151089,Bachelors
416,7,5587.170951423169,-1422.3431498267444,4164.827801596424,Bachelors
416,8,5333.208635449389,-1512.3426113038083,3820.86602414558,Bachelors
416,9,5587.170951423169,-1428.5091227063049,4158.661828716864,Bachelors
416,10,5587.170951423169,-1626.774806835159,3960.3961445880095,Bachelors
416,11,5587.170951423169,-1458.3668069384894,4128.8041444846795,Bachelors
416,12,5079.246319475607,-1445.688725241271,3633.5575942343366,Bachelors
416,13,5841.133267396949,-1500.8444857524655,4340.288781644484,Bachelors
416,14,5079.246319475607,-1481.773106455907,3597.4732130197003,Bachelors
416,15,4571.321687528047,-1279.2704931167464,3292.0511944113005,Bachelors
417,1,5111.094878853168,-2763.655822611759,2347.4390562414087,HighSchoolOrCollege
417,2,2479.658564999892,-1803.251172299653,676.4073927002389,HighSchoolOrCollege
417,3,2597.737544285601,-1814.6433335131128,783.0942107724882,HighSchoolOrCollege
417,4,2597.737544285601,-1847.0371993043227,750.7003449812782,HighSchoolOrCollege
417,5,2479.658564999892,-1766.4498048055982,713.2087601942937,HighSchoolOrCollege
417,6,2715.81652357131,-1667.4113669758403,1048.4051565954696,HighSchoolOrCollege
417,7,2597.737544285601,-1669.039393560211,928.69815072539,HighSchoolOrCollege
417,8,2479.658564999892,-1759.5094165601754,720.1491484397166,HighSchoolOrCollege
417,9,2597.737544285601,-1800.6107433072564,797.1268009783446,HighSchoolOrCollege
417,10,2597.737544285601,-1912.0468226549374,685.6907216306636,HighSchoolOrCollege
417,11,2597.737544285601,-1955.9352300335202,641.8023142520808,HighSchoolOrCollege
417,12,2361.579585714183,-1547.565994313252,814.0135914009309,HighSchoolOrCollege
417,13,2715.81652357131,-1742.2112673732079,973.6052561981021,HighSchoolOrCollege
417,14,2361.579585714183,-1664.1957994909271,697.3837862232558,HighSchoolOrCollege
417,15,2125.4216271427645,-1622.0588701882598,503.3627569545047,HighSchoolOrCollege
418,1,5146.279833730744,-3575.9670707535597,1570.3127629771843,HighSchoolOrCollege
418,2,2817.2708834605114,-1966.9342941713883,850.3365892891231,HighSchoolOrCollege
418,3,2951.426639815774,-1603.853273524514,1347.5733662912598,HighSchoolOrCollege
418,4,2951.426639815774,-1767.047450449553,1184.3791893662208,HighSchoolOrCollege
418,5,2817.2708834605114,-1752.9915409554199,1064.2793425050916,HighSchoolOrCollege
418,6,3085.582396171036,-1763.8863878223067,1321.6960083487295,HighSchoolOrCollege
418,7,2951.426639815774,-1618.1791929202664,1333.2474468955074,HighSchoolOrCollege
418,8,2817.2708834605114,-1850.4893603733594,966.781523087152,HighSchoolOrCollege
418,9,2951.426639815774,-1618.7190642534422,1332.7075755623316,HighSchoolOrCollege
418,10,2951.426639815774,-1770.4021776870004,1181.0244621287734,HighSchoolOrCollege
418,11,2951.426639815774,-1700.030947646693,1251.3956921690808,HighSchoolOrCollege
418,12,2683.1151271052486,-1574.537477018549,1108.5776500866996,HighSchoolOrCollege
418,13,3085.582396171036,-1617.4467844513208,1468.1356117197154,HighSchoolOrCollege
418,14,2683.1151271052486,-1858.5427955824198,824.5723315228288,HighSchoolOrCollege
418,15,2414.803614394724,-1581.55766068517,833.2459537095538,HighSchoolOrCollege
419,1,4123.946271956602,-2976.57533394862,1147.3709380079817,Low
419,2,2311.9901568962937,-1667.6695299377725,644.3206269585212,Low
419,3,2417.080618573398,-1704.171915802068,712.9087027713301,Low
419,4,2101.809233542085,-2287.367821553239,-185.55858801115392,Low
419,5,2417.080618573398,-1801.2268177619421,615.853800811456,Low
419,6,2311.9901568962937,-1527.9913594109444,783.9987974853493,Low
419,7,2206.8996952191897,-1840.7859039542388,366.1137912649508,Low
419,8,2417.080618573398,-1782.7783351110445,634.3022834623537,Low
419,9,2206.8996952191897,-1612.6909429967034,594.2087522224863,Low
419,10,2311.9901568962937,-1735.0241948883413,576.9659620079524,Low
419,11,2417.080618573398,-1676.7856701161877,740.2949484572105,Low
419,12,2101.809233542085,-1580.458378800679,521.3508547414062,Low
419,13,2206.8996952191897,-1777.943761114583,428.95593410460674,Low
419,14,2311.9901568962937,-1664.149336258695,647.8408206375987,Low
419,15,1786.5378485107726,-1465.6451795037954,320.89266900697726,Low
420,1,6161.22108508271,-1145.0047396477758,5016.216345434934,HighSchoolOrCollege
420,2,3387.338499626562,-666.1643083585401,2721.1741912680222,HighSchoolOrCollege
420,3,3548.6403329421128,-667.6298280205704,2881.0105049215426,HighSchoolOrCollege
420,4,3548.6403329421128,-664.7430529613308,2883.897279980782,HighSchoolOrCollege
420,5,3387.338499626562,-675.2775332993006,2712.0609663272617,HighSchoolOrCollege
420,6,3709.9421662576633,-671.9821227418402,3037.960043515823,HighSchoolOrCollege
420,7,3548.6403329421128,-663.6298280205704,2885.0105049215426,HighSchoolOrCollege
420,8,3387.338499626562,-677.0510834177795,2710.287416208783,HighSchoolOrCollege
420,9,3548.6403329421128,-668.2901531982889,2880.350179743824,HighSchoolOrCollege
420,10,3548.6403329421128,-676.7430529613308,2871.897279980782,HighSchoolOrCollege
420,11,3548.6403329421128,-677.4033781390493,2871.2369548030633,HighSchoolOrCollege
420,12,3226.0366663110117,-648.6987886965097,2577.337877614502,HighSchoolOrCollege
420,13,3709.9421662576633,-674.8688978010797,3035.0732684565837,HighSchoolOrCollege
420,14,3226.0366663110117,-665.8120136372702,2560.2246526737417,HighSchoolOrCollege
420,15,2903.4329996799106,-617.7677493724491,2285.6652503074615,HighSchoolOrCollege
421,1,8228.849873576619,-1852.5194469826552,6376.330426593964,Bachelors
421,2,5242.036606769695,-1177.562183178532,4064.474423591163,Bachelors
421,3,5491.657397568252,-988.0229024174614,4503.634495150791,Bachelors
421,4,5491.657397568252,-1020.5115137701284,4471.145883798124,Bachelors
421,5,5242.036606769695,-1140.6581381153537,4101.378468654341,Bachelors
421,6,5741.278188366809,-1176.0620480128912,4565.2161403539185,Bachelors
421,7,5491.657397568252,-990.6293247040156,4501.0280728642365,Bachelors
421,8,5242.036606769695,-1008.5048106253979,4233.531796144297,Bachelors
421,9,5491.657397568252,-959.1515969225553,4532.505800645697,Bachelors
421,10,5491.657397568252,-1050.9705666099558,4440.686830958297,Bachelors
421,11,5491.657397568252,-1019.4539491859723,4472.20344838228,Bachelors
421,12,4992.415815971139,-893.1594375474937,4099.256378423645,Bachelors
421,13,5741.278188366809,-882.6486559368996,4858.62953242991,Bachelors
421,14,4992.415815971139,-1223.0733739249474,3769.3424420461915,Bachelors
421,15,4493.174234374024,-926.5144931576982,3566.659741216326,Bachelors
422,1,7136.129042353915,-1988.0759851543064,5148.053057199609,Graduate
422,2,3927.661554908716,-1278.3200526069973,2649.3415023017187,Graduate
422,3,4114.693057523416,-1222.585760608402,2892.1072969150146,Graduate
422,4,4114.693057523416,-1057.5762483508704,3057.116809172546,Graduate
422,5,3927.661554908716,-1089.7433065441776,2837.918248364538,Graduate
422,6,4301.724560138117,-1037.602929950953,3264.1216301871646,Graduate
422,7,4114.693057523416,-1100.9326666925306,3013.7603908308856,Graduate
422,8,3927.661554908716,-1088.7742452779262,2838.88730963079,Graduate
422,9,4114.693057523416,-1099.4127369728567,3015.2803205505597,Graduate
422,10,4114.693057523416,-1070.037657958524,3044.6553995648924,Graduate
422,11,4114.693057523416,-1063.2633426592797,3051.4297148641367,Graduate
422,12,3740.630052294015,-1032.053468142325,2708.57658415169,Graduate
422,13,4301.724560138117,-1116.9266675842296,3184.797892553888,Graduate
422,14,3740.630052294015,-1230.943638782014,2509.6864135120013,Graduate
422,15,3366.5670470646137,-846.7071458706923,2519.8599011939214,Graduate
423,1,5784.8438992993615,-1033.4602572202834,4751.383642079078,HighSchoolOrCollege
423,2,3381.9718701543493,-657.9761679797989,2723.9957021745504,HighSchoolOrCollege
423,3,3543.018149685509,-667.4856669107014,2875.5324827748072,HighSchoolOrCollege
423,4,3543.018149685509,-657.919542206899,2885.0986074786097,HighSchoolOrCollege
423,5,3381.9718701543493,-667.749718098278,2714.2221520560715,HighSchoolOrCollege
423,6,3704.0644292166685,-662.7687159600829,3041.2957132565857,HighSchoolOrCollege
423,7,3543.018149685509,-655.0327671476595,2887.9853825378495,HighSchoolOrCollege
423,8,3381.9718701543493,-667.0893929205595,2714.88247723379,HighSchoolOrCollege
423,9,3543.018149685509,-663.0327671476595,2879.9853825378495,HighSchoolOrCollege
423,10,3543.018149685509,-668.1459920884199,2874.872157597089,HighSchoolOrCollege
423,11,3543.018149685509,-676.8063172661384,2866.2118324193707,HighSchoolOrCollege
423,12,3220.92559062319,-640.4666690488965,2580.4589215742935,HighSchoolOrCollege
423,13,3704.0644292166685,-668.5422660785619,3035.5221631381064,HighSchoolOrCollege
423,14,3220.92559062319,-660.9195688119385,2560.0060218112517,HighSchoolOrCollege
423,15,2898.833031560871,-597.6550966017682,2301.177934959103,HighSchoolOrCollege
424,1,3967.0088568975525,-2420.7849751956032,1546.2238817019493,HighSchoolOrCollege
424,2,1680.0,-1625.5881165028147,54.41188349718527,HighSchoolOrCollege
424,3,1760.0,-1449.6499363355872,310.3500636644128,HighSchoolOrCollege
424,4,1760.0,-1555.8388120912307,204.1611879087693,HighSchoolOrCollege
424,5,1680.0,-1566.6710116987647,113.32898830123531,HighSchoolOrCollege
424,6,1840.0,-1403.6898924142704,436.3101075857296,HighSchoolOrCollege
424,7,1760.0,-1461.28970474612,298.7102952538801,HighSchoolOrCollege
424,8,1680.0,-1469.9281133656948,210.0718866343052,HighSchoolOrCollege
424,9,1760.0,-1602.574200161159,157.42579983884093,HighSchoolOrCollege
424,10,1760.0,-1456.178836517749,303.821163482251,HighSchoolOrCollege
424,11,1760.0,-1585.9622613196193,174.0377386803807,HighSchoolOrCollege
424,12,1600.0,-1329.9304490714244,270.0695509285756,HighSchoolOrCollege
424,13,1840.0,-1462.9349572848175,377.06504271518247,HighSchoolOrCollege
424,14,1600.0,-1628.4502655414835,-28.45026554148353,HighSchoolOrCollege
424,15,1440.0,-1218.4745538402933,221.5254461597067,HighSchoolOrCollege
425,1,5318.647789166597,-2031.3735945543788,3287.2741946122187,HighSchoolOrCollege
425,2,2830.932180793735,-1176.884829480981,1654.047351312754,HighSchoolOrCollege
425,3,2965.7384751172463,-957.6966247787419,2008.0418503385044,HighSchoolOrCollege
425,4,2965.7384751172463,-1066.3848276903295,1899.3536474269167,HighSchoolOrCollege
425,5,2830.932180793735,-1081.8260839573575,1749.1060968363774,HighSchoolOrCollege
425,6,3100.5447694407576,-1110.3073236316966,1990.237445809061,HighSchoolOrCollege
425,7,2965.7384751172463,-1056.5668941430024,1909.1715809742439,HighSchoolOrCollege
425,8,2830.932180793735,-1192.183822063358,1638.7483587303768,HighSchoolOrCollege
425,9,2965.7384751172463,-976.7436177305651,1988.9948573866811,HighSchoolOrCollege
425,10,2965.7384751172463,-1083.0980403030087,1882.6404348142376,HighSchoolOrCollege
425,11,2965.7384751172463,-1002.9457998046422,1962.792675312604,HighSchoolOrCollege
425,12,2696.125886470224,-972.9624785700943,1723.1634079001296,HighSchoolOrCollege
425,13,3100.5447694407576,-1042.9815350797282,2057.5632343610296,HighSchoolOrCollege
425,14,2696.125886470224,-1113.0006063266653,1583.1252801435587,HighSchoolOrCollege
425,15,2426.5132978232014,-920.0409625357745,1506.4723352874269,HighSchoolOrCollege
426,1,7900.043545284262,-2004.6071810341734,5895.436364250088,Graduate
426,2,3562.256790783825,-1163.4949181138245,2398.7618726700007,Graduate
426,3,3731.888066535436,-1037.453172395027,2694.4348941404087,Graduate
426,4,3731.888066535436,-1121.9298704629564,2609.9581960724795,Graduate
426,5,3562.256790783825,-1044.3304273404694,2517.9263634433555,Graduate
426,6,3901.5193422870466,-1076.9357987276435,2824.583543559403,Graduate
426,7,3731.888066535436,-1032.2310037711807,2699.657062764255,Graduate
426,8,3562.256790783825,-1024.7541390562596,2537.5026517275655,Graduate
426,9,3731.888066535436,-1137.1918009979465,2594.696265537489,Graduate
426,10,3731.888066535436,-1056.3295036812617,2675.558562854174,Graduate
426,11,3731.888066535436,-1031.7300918036462,2700.1579747317896,Graduate
426,12,3392.6255150322145,-1073.4614694554816,2319.164045576733,Graduate
426,13,3901.5193422870466,-1013.7578777795883,2887.761464507458,Graduate
426,14,3392.6255150322145,-1159.9251712466803,2232.700343785534,Graduate
426,15,3053.362963528993,-914.6471716385205,2138.7157918904727,Graduate
427,1,7901.739513620309,-2375.8564961762436,5525.8830174440645,Bachelors
427,2,4347.336968047672,-1476.5485938587167,2870.788374188955,Bachelors
427,3,4554.35301414518,-1506.5333084214412,3047.819705723739,Bachelors
427,4,4554.35301414518,-1429.167545159335,3125.185468985845,Bachelors
427,5,4347.336968047672,-1401.9385505306514,2945.3984175170203,Bachelors
427,6,4761.369060242688,-1428.652976837686,3332.716083405002,Bachelors
427,7,4554.35301414518,-1368.747177287904,3185.6058368572762,Bachelors
427,8,4347.336968047672,-1313.2599383628628,3034.0770296848086,Bachelors
427,9,4554.35301414518,-1524.422597319929,3029.930416825251,Bachelors
427,10,4554.35301414518,-1503.6809886521394,3050.6720254930406,Bachelors
427,11,4554.35301414518,-1578.8331774853682,2975.519836659812,Bachelors
427,12,4140.320921950163,-1429.0769108831562,2711.244011067007,Bachelors
427,13,4761.369060242689,-1379.5730265146146,3381.796033728074,Bachelors
427,14,4140.320921950163,-1456.802015657082,2683.5189062930813,Bachelors
427,15,3726.288829755147,-1305.2010552440568,2421.08777451109,Bachelors
428,1,5724.422300691684,-1063.591273444462,4660.831027247222,HighSchoolOrCollege
428,2,3528.146512648408,-660.8063172661384,2867.3401953822695,HighSchoolOrCollege
428,3,3528.146512648408,-673.2592170291805,2854.8872956192276,HighSchoolOrCollege
428,4,3367.776216618935,-657.5232682167571,2710.252948402178,HighSchoolOrCollege
428,5,3528.146512648408,-668.8063172661384,2859.3401953822695,HighSchoolOrCollege
428,6,3688.5168086778813,-668.9951658416039,3019.5216428362774,HighSchoolOrCollege
428,7,3367.776216618935,-659.296818335236,2708.479398283699,HighSchoolOrCollege
428,8,3528.146512648408,-668.5988918514619,2859.5476207969464,HighSchoolOrCollege
428,9,3528.146512648408,-660.1459920884199,2868.000520559988,HighSchoolOrCollege
428,10,3528.146512648408,-668.8063172661384,2859.3401953822695,HighSchoolOrCollege
428,11,3528.146512648408,-667.0327671476595,2861.113745500749,HighSchoolOrCollege
428,12,3207.405920589462,-636.0137692858546,2571.3921513036075,HighSchoolOrCollege
428,13,3528.146512648408,-666.372441969941,2861.774070678467,HighSchoolOrCollege
428,14,3367.776216618935,-660.4100432759965,2707.3661733429385,HighSchoolOrCollege
428,15,2886.6653285305156,-603.8815464832892,2282.7837820472264,HighSchoolOrCollege
429,1,11818.745867343125,-1246.037945196654,10572.70792214647,Graduate
429,2,7099.727934973562,-1051.2965338566157,6048.431401116946,Graduate
429,3,7437.810217591351,-967.3310081375513,6470.4792094538,Graduate
429,4,7437.810217591351,-926.4284444690599,6511.381773122291,Graduate
429,5,7099.727934973562,-1058.2684768661873,6041.459458107374,Graduate
429,6,7775.89250020914,-1236.6562349851029,6539.236265224037,Graduate
429,7,7437.810217591351,-843.8157011133402,6593.994516478011,Graduate
429,8,7099.727934973562,-665.7501404362717,6433.97779453729,Graduate
429,9,7437.810217591351,-792.8404262568678,6644.9697913344835,Graduate
429,10,7437.810217591351,-973.9417706273678,6463.868446963983,Graduate
429,11,7437.810217591351,-797.4700760927531,6640.340141498598,Graduate
429,12,6761.645652355774,-745.4709752917944,6016.174677063979,Graduate
429,13,7775.89250020914,-802.133152582778,6973.759347626362,Graduate
429,14,6761.645652355774,-674.5087310418909,6087.136921313882,Graduate
429,15,6085.481087120196,-947.2691451044532,5138.211942015743,Graduate
430,1,4633.744900884932,-3114.216673929295,1519.5282269556365,HighSchoolOrCollege
430,2,2219.9920727836675,-1567.1739166386471,652.8181561450203,HighSchoolOrCollege
430,3,2325.705981011461,-1700.9944639028315,624.7115171086296,HighSchoolOrCollege
430,4,2325.705981011461,-1497.7732047138572,827.9327762976038,HighSchoolOrCollege
430,5,2219.9920727836675,-1718.0541103645523,501.93796241911514,HighSchoolOrCollege
430,6,2431.4198892392546,-1739.9218267536203,691.4980624856344,HighSchoolOrCollege
430,7,2325.705981011461,-1688.7341045311996,636.9718764802615,HighSchoolOrCollege
430,8,2219.9920727836675,-1728.173088030346,491.8189847533215,HighSchoolOrCollege
430,9,2325.705981011461,-1574.5554404233624,751.1505405880987,HighSchoolOrCollege
430,10,2325.705981011461,-1628.234348591397,697.471632420064,HighSchoolOrCollege
430,11,2325.705981011461,-1419.7143723490394,905.9916086624216,HighSchoolOrCollege
430,12,2114.2781645558734,-1581.0455404064874,533.2326241493861,HighSchoolOrCollege
430,13,2431.4198892392546,-1390.3852276282917,1041.034661610963,HighSchoolOrCollege
430,14,2114.2781645558734,-1361.8074886391182,752.4706759167552,HighSchoolOrCollege
430,15,1902.8503481002863,-1414.7641122531518,488.0862358471345,HighSchoolOrCollege
431,1,5132.876721272896,-1794.396164089886,3338.48055718301,HighSchoolOrCollege
431,2,2775.4574905635463,-1130.0877638732413,1645.369726690305,HighSchoolOrCollege
431,3,2907.6221329713344,-1115.892540440694,1791.7295925306405,HighSchoolOrCollege
431,4,2907.622132971334,-1107.213967065407,1800.408165905927,HighSchoolOrCollege
431,5,2775.4574905635463,-1216.192088347553,1559.2654022159934,HighSchoolOrCollege
431,6,3039.786775379122,-1272.5421703752847,1767.2446050038373,HighSchoolOrCollege
431,7,2907.622132971334,-1001.9748786801053,1905.6472542912286,HighSchoolOrCollege
