Date,PubID,Footfall,Revenue,Month
2022-10-15,1343,58,1724.341316,8
2022-10-15,1344,143,3269.534109,8
2022-10-15,1798,66,2189.768279,8
2022-10-15,1799,55,1594.124444,8
2022-10-15,1800,61,1894.220408,8
2022-10-16,442,49,1472.656164,8
2022-10-16,443,55,1061.550771,8
2022-10-16,444,38,1317.944208,8
2022-10-16,892,40,1436.928548,8
2022-10-16,893,43,1665.843055,8
2022-10-16,894,37,1236.250675,8
2022-10-16,1342,100,3027.146154,8
2022-10-16,1343,53,1401.575495,8
2022-10-16,1344,120,2796.506212,8
2022-10-16,1798,56,1734.689019,8
2022-10-16,1799,58,1354.537834,8
2022-10-16,1800,54,1507.21085,8
2022-10-17,442,19,222.2095992,8
2022-10-17,443,19,265.7887824,8
2022-10-17,444,16,404.7147688,8
2022-10-17,892,25,607.3715538,8
2022-10-17,893,21,557.7544304,8
2022-10-17,894,16,443.2035614,8
2022-10-17,1342,51,1358.621843,8
2022-10-17,1343,28,556.9464576,8
2022-10-17,1344,63,913.9419742,8
2022-10-17,1798,26,682.137834,8
2022-10-17,1799,30,532.8306359,8
2022-10-17,1800,33,756.1571363,8
2022-10-18,442,16,291.2187915,8
2022-10-18,443,12,159.3663122,8
2022-10-18,444,15,317.6906087,8
2022-10-18,892,23,586.9964697,8
2022-10-18,893,18,510.7596003,8
2022-10-18,894,8,173.3828747,8
2022-10-18,1342,41,995.694239,8
2022-10-18,1343,26,448.1884092,8
2022-10-18,1344,37,755.1087536,8
2022-10-18,1798,21,341.5499733,8
2022-10-18,1799,18,281.389481,8
2022-10-18,1800,20,390.4118398,8
2022-10-19,442,16,249.1231842,8
2022-10-19,443,16,228.3537426,8
2022-10-19,444,12,317.6906087,8
2022-10-19,892,8,192.1079355,8
2022-10-19,893,18,446.4508855,8
2022-10-19,894,9,223.653649,8
2022-10-19,1342,33,765.9186454,8
2022-10-19,1343,20,460.4675437,8
2022-10-19,1344,47,755.9766947,8
2022-10-19,1798,17,329.0425095,8
2022-10-19,1799,21,295.1157972,8
2022-10-19,1800,14,315.5616396,8
2022-10-20,442,20,356.7775242,8
2022-10-20,443,17,225.1450249,8
2022-10-20,444,13,371.1632854,8
2022-10-20,892,13,318.2394084,8
2022-10-20,893,15,495.9191277,8
2022-10-20,894,14,414.4774047,8
2022-10-20,1342,36,840.1538372,8
2022-10-20,1343,30,554.3152145,8
2022-10-20,1344,51,766.3919879,8
2022-10-20,1798,21,607.0930511,8
2022-10-20,1799,23,340.0382864,8
2022-10-20,1800,29,685.5597884,8
2022-10-21,442,23,387.8316607,8
2022-10-21,443,26,248.6756214,8
2022-10-21,444,22,398.4238657,8
2022-10-21,892,23,490.942502,8
2022-10-21,893,26,876.8245923,8
2022-10-21,894,20,612.4826994,8
2022-10-21,1342,44,810.6954277,8
2022-10-21,1343,27,517.477811,8
2022-10-21,1344,44,891.3755057,8
2022-10-21,1798,16,409.8599679,8
2022-10-21,1799,22,353.7646025,8
2022-10-21,1800,27,630.2727087,8
2022-10-22,442,37,757.0308394,8
2022-10-22,443,34,471.1467149,8
2022-10-22,444,26,768.5386673,8
2022-10-22,892,48,1793.977641,8
2022-10-22,893,51,1921.841208,8
2022-10-22,894,45,1564.549609,8
2022-10-22,1342,99,3325.265257,8
2022-10-22,1343,73,1871.69093,8
2022-10-22,1344,139,3424.895565,8
2022-10-22,1798,54,1996.383647,8
2022-10-22,1799,50,947.7397377,8
2022-10-22,1800,59,1957.162622,8
2022-10-23,442,41,899.8798675,8
2022-10-23,443,42,632.6521722,8
2022-10-23,444,35,1516.107657,8
2022-10-23,892,42,1362.219907,8
2022-10-23,893,46,1733.861888,8
2022-10-23,894,34,1349.103433,8
2022-10-23,1342,97,3274.596793,8
2022-10-23,1343,65,2024.30303,8
2022-10-23,1344,127,2950.131786,8
2022-10-23,1798,57,1815.506478,8
2022-10-23,1799,60,1364.52061,8
2022-10-23,1800,58,1843.18618,8
2022-10-24,442,23,349.8766049,8
2022-10-24,443,20,270.0670727,8
2022-10-24,444,15,355.4360276,8
2022-10-24,892,13,325.0311031,8
2022-10-24,893,19,427.9002947,8
2022-10-24,894,7,126.1899029,8
2022-10-24,1342,49,1087.604476,8
2022-10-24,1343,27,532.3881886,8
2022-10-24,1344,60,874.8846249,8
2022-10-24,1798,33,785.0838823,8
2022-10-24,1799,26,396.8153214,8
2022-10-24,1800,35,780.8236796,8
2022-10-25,442,14,171.1427969,8
2022-10-25,443,13,210.171009,8
2022-10-25,444,7,133.1574499,8
2022-10-25,892,13,331.8227978,8
2022-10-25,893,20,466.2381824,8
2022-10-25,894,18,380.621577,8
2022-10-25,1342,35,756.4919544,8
2022-10-25,1343,26,623.6046163,8
2022-10-25,1344,51,860.9975674,8
2022-10-25,1798,12,221.2858982,8
2022-10-25,1799,19,310.0899603,8
2022-10-25,1800,17,365.7452965,8
2022-10-26,442,18,258.7844711,8
2022-10-26,443,13,162.5750299,8
2022-10-26,444,16,448.7510908,8
2022-10-26,892,16,331.8227978,8
2022-10-26,893,8,249.8146229,8
2022-10-26,894,15,463.7222448,8
2022-10-26,1342,44,1145.342959,8
2022-10-26,1343,19,366.6198729,8
2022-10-26,1344,38,569.3693591,8
2022-10-26,1798,24,516.6544666,8
2022-10-26,1799,18,308.8421133,8
2022-10-26,1800,23,468.6643218,8
2022-10-27,442,24,315.3720088,8
2022-10-27,443,16,223.0058798,8
2022-10-27,444,19,425.684446,8
2022-10-27,892,22,363.840787,8
2022-10-27,893,20,603.5125544,8
2022-10-27,894,14,313.935856,8
2022-10-27,1342,47,1064.037749,8
2022-10-27,1343,32,442.9259229,8
2022-10-27,1344,50,803.713455,8
2022-10-27,1798,22,446.4202468,8
2022-10-27,1799,26,415.5330252,8
2022-10-27,1800,22,444.848349,8
2022-10-28,442,19,376.100098,8
2022-10-28,443,24,313.9195478,8
2022-10-28,444,11,225.4240293,8
2022-10-28,892,19,420.1148287,8
2022-10-28,893,24,713.5793932,8
2022-10-28,894,18,401.1402604,8
2022-10-28,1342,51,1133.559595,8
2022-10-28,1343,32,713.0668819,8
2022-10-28,1344,59,829.7516879,8
2022-10-28,1798,28,656.1607938,8
2022-10-28,1799,19,246.4497672,8
2022-10-28,1800,31,817.3982092,8
2022-10-29,442,39,774.2831375,8
2022-10-29,443,37,801.6446375,8
2022-10-29,444,25,986.6233095,8
2022-10-29,892,44,1466.035811,8
2022-10-29,893,50,1851.348963,8
2022-10-29,894,39,1742.036221,8
2022-10-29,1342,83,3069.566263,8
2022-10-29,1343,64,1875.199254,8
2022-10-29,1344,117,2873.752969,8
2022-10-29,1798,54,1795.302113,8
2022-10-29,1799,44,934.637345,8
2022-10-29,1800,45,1631.394137,8
2022-10-30,442,50,1472.656164,8
2022-10-30,443,46,777.5792548,8
2022-10-30,444,28,788.4598606,8
2022-10-30,892,44,1518.428884,8
2022-10-30,893,45,1581.747043,8
2022-10-30,894,34,1243.432214,8
2022-10-30,1342,100,3042.464527,8
2022-10-30,1343,60,1753.28499,8
2022-10-30,1344,108,2594.275936,8
2022-10-30,1798,46,1741.423807,8
2022-10-30,1799,55,1197.933046,8
2022-10-30,1800,49,1527.624541,8
2022-10-31,442,21,357.4676161,8
2022-10-31,443,17,174.3403281,8
2022-10-31,444,13,359.629963,8
2022-10-31,892,18,427.8767655,8
2022-10-31,893,24,617.116321,8
2022-10-31,894,15,313.935856,8
2022-10-31,1342,48,1122.954568,8
2022-10-31,1343,20,456.9592195,8
2022-10-31,1344,58,989.4528496,8
2022-10-31,1798,32,833.1895123,8
2022-10-31,1799,16,260.8000068,8
2022-10-31,1800,34,786.7776728,8
2022-11-01,442,20,347.1162372,9
2022-11-01,443,24,904.5348226,9
2022-11-01,444,12,303.0118347,9
2022-11-01,892,19,405.5611973,9
2022-11-01,893,17,1252.457938,9
2022-11-01,894,12,322.1433294,9
2022-11-01,1342,39,814.2304369,9
2022-11-01,1343,24,1019.487428,9
2022-11-01,1344,50,2997.492793,9
2022-11-01,1798,30,1643.799652,9
2022-11-01,1799,18,204.6468953,9
2022-11-01,1800,29,485.675731,9
2022-11-02,442,14,207.0275769,9
2022-11-02,443,13,191.9882754,9
2022-11-02,444,13,371.1632854,9
2022-11-02,892,10,184.3459988,9
2022-11-02,893,13,371.0118162,9
2022-11-02,894,13,337.5323419,9
2022-11-02,1342,35,682.2567626,9
2022-11-02,1343,10,264.8784727,9
2022-11-02,1344,55,1025.038435,9
2022-11-02,1798,22,416.5947561,9
2022-11-02,1799,22,300.1071849,9
2022-11-02,1800,21,476.3194559,9
2022-11-03,442,16,298.1197107,9
2022-11-03,443,22,306.4325399,9
2022-11-03,444,21,586.1024761,9
2022-11-03,892,18,306.5965032,9
2022-11-03,893,24,725.9464538,9
2022-11-03,894,10,260.5872792,9
2022-11-03,1342,46,1114.706213,9
2022-11-03,1343,23,458.7133816,9
2022-11-03,1344,39,671.7864084,9
2022-11-03,1798,29,847.6212013,9
2022-11-03,1799,31,419.276566,9
2022-11-03,1800,24,473.7677446,9
2022-11-04,442,26,409.2245103,9
2022-11-04,443,20,250.2799802,9
2022-11-04,444,18,358.5814791,9
2022-11-04,892,15,252.2629457,9
2022-11-04,893,17,509.5228943,9
2022-11-04,894,17,452.4369689,9
2022-11-04,1342,47,940.3124293,9
2022-11-04,1343,24,540.2819179,9
2022-11-04,1344,62,1064.095784,9
2022-11-04,1798,25,466.6246114,9
2022-11-04,1799,23,393.0717806,9
2022-11-04,1800,24,539.2616698,9
2022-11-05,442,44,988.9017255,9
2022-11-05,443,36,683.456869,9
2022-11-05,444,27,922.6657943,9
2022-11-05,892,42,1176.903666,9
2022-11-05,893,53,2028.197929,9
2022-11-05,894,48,1477.345205,9
2022-11-05,1342,98,3659.912789,9
2022-11-05,1343,58,1586.639593,9
2022-11-05,1344,139,3125.455887,9
2022-11-05,1798,50,1558.622413,9
2022-11-05,1799,55,1383.238314,9
2022-11-05,1800,50,1763.232557,9
2022-11-06,442,41,768.0723102,9
2022-11-06,443,40,692.0134496,9
2022-11-06,444,38,1281.247273,9
2022-11-06,892,37,1519.399127,9
2022-11-06,893,42,1643.582346,9
2022-11-06,894,33,828.9548093,9
2022-11-06,1342,84,2753.772114,9
2022-11-06,1343,47,1647.158185,9
2022-11-06,1344,115,2768.732097,9
2022-11-06,1798,48,1576.902553,9
2022-11-06,1799,44,1002.021079,9
2022-11-06,1800,43,1282.660249,9
2022-11-07,442,11,156.6508665,9
2022-11-07,443,17,175.9446869,9
2022-11-07,444,12,304.0603186,9
2022-11-07,892,27,535.5736385,9
2022-11-07,893,24,645.5605602,9
2022-11-07,894,15,404.218063,9
2022-11-07,1342,51,1282.029979,9
2022-11-07,1343,34,592.029699,9
2022-11-07,1344,45,790.6943386,9
2022-11-07,1798,32,776.4248689,9
2022-11-07,1799,31,436.1224994,9
2022-11-07,1800,24,530.7559652,9
2022-11-08,442,12,197.36629,9
2022-11-08,443,17,219.7971621,9
2022-11-08,444,10,211.7937391,9
2022-11-08,892,11,227.0366511,9
2022-11-08,893,12,248.5779169,9
2022-11-08,894,10,270.8466209,9
2022-11-08,1342,39,932.0640746,9
2022-11-08,1343,26,518.354892,9
2022-11-08,1344,36,581.5205344,9
2022-11-08,1798,21,665.7819198,9
2022-11-08,1799,15,245.8258437,9
2022-11-08,1800,17,389.5612693,9
2022-11-09,442,25,351.9468807,9
2022-11-09,443,20,335.3109991,9
2022-11-09,444,17,426.7329298,9
2022-11-09,892,14,313.3881979,9
2022-11-09,893,18,774.1779899,9
2022-11-09,894,15,340.6101444,9
2022-11-09,1342,39,926.1723927,9
2022-11-09,1343,22,499.9361903,9
2022-11-09,1344,41,695.220818,9
2022-11-09,1798,27,583.0402361,9
2022-11-09,1799,16,215.2535941,9
2022-11-09,1800,20,362.3430147,9
2022-11-10,442,12,214.618588,9
2022-11-10,443,15,211.2405816,9
2022-11-10,444,9,234.860384,9
2022-11-10,892,18,446.3113654,9
2022-11-10,893,21,476.1318308,9
2022-11-10,894,20,574.5231352,9
2022-11-10,1342,39,915.5673653,9
2022-11-10,1343,23,418.3676539,9
2022-11-10,1344,39,699.5605235,9
2022-11-10,1798,17,428.1401074,9
2022-11-10,1799,21,398.6870918,9
2022-11-10,1800,25,626.0198564,9
2022-11-11,442,23,327.1035715,9
2022-11-11,443,10,152.4140905,9
2022-11-11,444,13,243.2482549,9
2022-11-11,892,19,453.1030601,9
2022-11-11,893,16,497.1558337,9
2022-11-11,894,17,500.6558749,9
2022-11-11,1342,46,973.3058478,9
2022-11-11,1343,31,563.0860248,9
2022-11-11,1344,51,893.979329,9
2022-11-11,1798,30,681.1757214,9
2022-11-11,1799,26,415.5330252,9
2022-11-11,1800,21,542.6639516,9
2022-11-12,442,46,1008.914391,9
2022-11-12,443,37,774.3705371,9
2022-11-12,444,27,813.6234731,9
2022-11-12,892,46,1636.798421,9
2022-11-12,893,51,2203.810188,9
2022-11-12,894,41,1412.711352,9
2022-11-12,1342,105,3804.848163,9
2022-11-12,1343,56,1673.470616,9
2022-11-12,1344,118,2720.995336,9
2022-11-12,1798,56,1749.120708,9
2022-11-12,1799,59,1416.930181,9
2022-11-12,1800,50,1649.256116,9
2022-11-13,442,46,1011.674759,9
2022-11-13,443,45,733.1919933,9
2022-11-13,444,34,1105.101985,9
2022-11-13,892,47,1523.280095,9
2022-11-13,893,52,2558.744826,9
2022-11-13,894,33,1103.905167,9
2022-11-13,1342,103,3625.741034,9
2022-11-13,1343,57,1642.77278,9
2022-11-13,1344,126,2914.546201,9
2022-11-13,1798,64,2223.44222,9
2022-11-13,1799,56,1012.627778,9
2022-11-13,1800,53,1417.900952,9
2022-11-14,442,18,245.6727246,9
2022-11-14,443,16,244.3973311,9
2022-11-14,444,17,373.2602531,9
2022-11-14,892,16,401.6802289,9
2022-11-14,893,24,580.0151394,9
2022-11-14,894,11,236.9907933,9
2022-11-14,1342,38,757.6702908,9
2022-11-14,1343,31,570.1026731,9
2022-11-14,1344,55,840.1669811,9
2022-11-14,1798,26,740.8267026,9
2022-11-14,1799,27,492.8995344,9
2022-11-14,1800,30,762.1111295,9
2022-11-15,442,14,216.6888638,9
2022-11-15,443,15,198.9404971,9
2022-11-15,444,8,160.4180301,9
2022-11-15,892,19,370.6324817,9
2022-11-15,893,18,440.2673553,9
2022-11-15,894,18,389.8549846,9
2022-11-15,1342,39,979.1975297,9
2022-11-15,1343,20,554.3152145,9
2022-11-15,1344,27,386.2337878,9
2022-11-15,1798,16,401.2009545,9
2022-11-15,1799,23,368.7387656,9
2022-11-15,1800,27,627.7209973,9
2022-11-16,442,18,255.3340115,9
2022-11-16,443,15,193.5926343,9
2022-11-16,444,17,426.7329298,9
2022-11-16,892,19,479.2995968,9
2022-11-16,893,16,544.1506638,9
2022-11-16,894,10,239.0426616,9
2022-11-16,1342,32,757.6702908,9
2022-11-16,1343,27,435.9092747,9
2022-11-16,1344,39,581.5205344,9
2022-11-16,1798,12,312.6865953,9
2022-11-16,1799,15,204.6468953,9
2022-11-16,1800,17,329.1707669,9
2022-11-17,442,24,420.2659811,9
2022-11-17,443,19,267.3931413,9
2022-11-17,444,15,449.7995747,9
2022-11-17,892,15,286.2214191,9
2022-11-17,893,21,584.9619636,9
2022-11-17,894,13,288.2875018,9
2022-11-17,1342,42,949.7391203,9
2022-11-17,1343,25,560.4547817,9
2022-11-17,1344,61,991.1887318,9
2022-11-17,1798,17,397.3525041,9
2022-11-17,1799,22,328.1837406,9
2022-11-17,1800,23,528.2042538,9
2022-11-18,442,21,334.6945826,9
2022-11-18,443,24,305.8977536,9
2022-11-18,444,17,291.4785123,9
2022-11-18,892,23,426.9065234,9
2022-11-18,893,21,425.4268826,9
2022-11-18,894,17,425.7626805,9
2022-11-18,1342,55,1339.768461,9
2022-11-18,1343,36,656.0566146,9
2022-11-18,1344,65,1254.174884,9
2022-11-18,1798,27,540.7072817,9
2022-11-18,1799,27,460.4555144,9
2022-11-18,1800,29,671.9506611,9
2022-11-19,442,46,961.9881406,9
2022-11-19,443,36,731.0528482,9
2022-11-19,444,25,671.0296686,9
2022-11-19,892,41,1484.470411,9
2022-11-19,893,40,1730.15177,9
2022-11-19,894,45,1495.81202,9
2022-11-19,1342,91,3025.967818,9
2022-11-19,1343,63,1854.149309,9
2022-11-19,1344,116,2661.107401,9
2022-11-19,1798,63,1983.876183,9
2022-11-19,1799,47,1033.217252,9
2022-11-19,1800,59,1966.518897,9
2022-11-20,442,43,941.9754748,9
2022-11-20,443,32,655.6479824,9
2022-11-20,444,30,1087.27776,9
2022-11-20,892,33,1223.475286,9
2022-11-20,893,38,1888.450145,9
2022-11-20,894,33,1376.803656,9
2022-11-20,1342,85,3005.936099,9
2022-11-20,1343,56,1456.8316,9
2022-11-20,1344,101,2198.494797,9
2022-11-20,1798,53,1684.659164,9
2022-11-20,1799,50,1101.224909,9
2022-11-20,1800,56,1753.025712,9
2022-11-21,442,20,405.7740507,9
2022-11-21,443,16,252.9539116,9
2022-11-21,444,19,404.7147688,9
2022-11-21,892,27,652.0026903,9
2022-11-21,893,18,437.7939431,9
2022-11-21,894,26,717.1279848,9
2022-11-21,1342,50,1078.177785,9
2022-11-21,1343,31,655.1795335,9
2022-11-21,1344,58,971.2260866,9
2022-11-21,1798,28,484.9047508,9
2022-11-21,1799,28,461.7033613,9
2022-11-21,1800,28,561.3765017,9
2022-11-22,442,13,204.9573011,9
2022-11-22,443,21,248.1408351,9
2022-11-22,444,10,241.1512871,9
2022-11-22,892,15,514.2283123,9
2022-11-22,893,25,798.9121109,9
2022-11-22,894,13,240.0685958,9
2022-11-22,1342,39,887.2872923,9
2022-11-22,1343,29,703.4189905,9
2022-11-22,1344,52,793.2981619,9
2022-11-22,1798,22,563.7979841,9
2022-11-22,1799,26,434.250729,9
2022-11-22,1800,30,656.6403928,9
2022-11-23,442,21,362.9883515,9
2022-11-23,443,18,193.5926343,9
2022-11-23,444,11,336.5633181,9
2022-11-23,892,16,409.4421657,9
2022-11-23,893,22,520.6532488,9
2022-11-23,894,14,306.7543168,9
2022-11-23,1342,34,692.86179,9
2022-11-23,1343,21,384.1614936,9
2022-11-23,1344,41,630.1252358,9
2022-11-23,1798,22,519.5408044,9
2022-11-23,1799,27,423.0201067,9
2022-11-23,1800,24,451.6529127,9
2022-11-24,442,23,443.0390145,9
2022-11-24,443,21,250.2799802,9
2022-11-24,444,19,436.1692846,9
2022-11-24,892,15,379.3646606,9
2022-11-24,893,17,492.2090095,9
2022-11-24,894,9,224.6795832,9
2022-11-24,1342,50,1031.04433,9
2022-11-24,1343,23,396.4406281,9
2022-11-24,1344,57,1079.718724,9
2022-11-24,1798,29,691.75896,9
2022-11-24,1799,24,345.6535975,9
2022-11-24,1800,28,575.8361994,9
2022-11-25,442,22,355.3973403,9
2022-11-25,443,19,189.314344,9
2022-11-25,444,20,547.3085734,9
2022-11-25,892,35,769.4019843,9
2022-11-25,893,25,704.9224508,9
2022-11-25,894,15,323.1692635,9
2022-11-25,1342,54,1172.444696,9
2022-11-25,1343,31,659.5649387,9
2022-11-25,1344,61,1038.925492,9
2022-11-25,1798,31,665.7819198,9
2022-11-25,1799,33,492.2756109,9
2022-11-25,1800,20,503.5377106,9
2022-11-26,442,43,932.3141879,9
2022-11-26,443,39,804.8533552,9
2022-11-26,444,25,918.4718588,9
2022-11-26,892,49,1688.221252,9
2022-11-26,893,54,2226.070897,9
2022-11-26,894,43,1469.137731,9
2022-11-26,1342,94,3456.060595,9
2022-11-26,1343,57,1484.898193,9
2022-11-26,1344,124,2951.867668,9
2022-11-26,1798,50,1804.923239,9
2022-11-26,1799,54,1148.643092,9
2022-11-26,1800,50,1455.326052,9
2022-11-27,442,38,1068.952389,9
2022-11-27,443,38,596.8214913,9
2022-11-27,444,28,990.817245,9
2022-11-27,892,41,1434.017822,9
2022-11-27,893,38,1620.084931,9
2022-11-27,894,33,1328.58475,9
2022-11-27,1342,84,3254.565075,9
2022-11-27,1343,58,1639.264455,9
2022-11-27,1344,109,2586.464467,9
2022-11-27,1798,46,1484.539743,9
2022-11-27,1799,48,1305.247881,9
2022-11-27,1800,35,1218.867465,9
2022-11-28,442,24,469.9525995,9
2022-11-28,443,26,321.9413421,9
2022-11-28,444,17,362.7754146,9
2022-11-28,892,23,588.9369539,9
2022-11-28,893,22,665.3478571,9
2022-11-28,894,20,442.1776272,9
2022-11-28,1342,48,1025.152648,9
2022-11-28,1343,26,510.4611627,9
2022-11-28,1344,56,857.525803,9
2022-11-28,1798,28,976.5442898,9
2022-11-28,1799,36,439.2421167,9
2022-11-28,1800,38,701.7206271,9
2022-11-29,442,15,217.3789557,9
2022-11-29,443,14,129.9530667,9
2022-11-29,444,12,231.7149324,9
2022-11-29,892,15,446.3113654,9
2022-11-29,893,21,750.6805748,9
2022-11-29,894,9,216.4721099,9
2022-11-29,1342,30,669.2950624,9
2022-11-29,1343,19,418.3676539,9
2022-11-29,1344,49,684.8055249,9
2022-11-29,1798,29,455.0792602,9
2022-11-29,1799,17,325.0641233,9
2022-11-29,1800,19,383.6072761,9
2022-11-30,442,19,292.5989753,9
2022-11-30,443,16,227.8189563,9
2022-11-30,444,10,205.502836,9
2022-11-30,892,19,391.0075658,9
2022-11-30,893,26,765.5210475,9
2022-11-30,894,19,368.310367,9
2022-11-30,1342,38,1009.834276,9
2022-11-30,1343,28,548.1756472,9
2022-11-30,1344,50,765.5240468,9
2022-11-30,1798,12,337.7015229,9
2022-11-30,1799,23,418.0287191,9
2022-11-30,1800,22,399.7681148,9
2022-12-01,442,26,380.2406495,10
2022-12-01,443,22,221.401521,10
2022-12-01,444,21,549.4055411,10
2022-12-01,892,18,1212.337425,10
2022-12-01,893,22,1182.845288,10
2022-12-01,894,15,441.1516931,10
2022-12-01,1342,50,952.095793,10
2022-12-01,1343,26,470.115435,10
2022-12-01,1344,44,655.2955276,10
2022-12-01,1798,21,744.675153,10
2022-12-01,1799,23,1172.69393,10
2022-12-01,1800,26,624.3187155,10
2022-12-02,442,28,418.1957053,10
2022-12-02,443,22,195.1969931,10
2022-12-02,444,19,417.2965751,10
2022-12-02,892,23,432.727976,10
2022-12-02,893,31,947.3168374,10
2022-12-02,894,21,419.6070755,10
2022-12-02,1342,57,1291.45667,10
2022-12-02,1343,31,549.9298093,10
2022-12-02,1344,63,1051.076667,10
2022-12-02,1798,24,506.071228,10
2022-12-02,1799,24,319.4488122,10
2022-12-02,1800,27,528.2042538,10
2022-12-03,442,42,877.106834,10
2022-12-03,443,30,508.0469684,10
2022-12-03,444,34,1104.053502,10
2022-12-03,892,49,1573.732684,10
2022-12-03,893,58,2867.921339,10
2022-12-03,894,39,1474.267402,10
2022-12-03,1342,99,3119.056391,10
2022-12-03,1343,60,1615.583267,10
2022-12-03,1344,123,2874.62091,10
2022-12-03,1798,61,2046.413502,10
2022-12-03,1799,62,1498.040231,10
2022-12-03,1800,68,2572.125062,10
2022-12-04,442,48,1100.006525,10
2022-12-04,443,46,863.6798463,10
2022-12-04,444,32,1006.544503,10
2022-12-04,892,52,1776.513283,10
2022-12-04,893,44,1476.627029,10
2022-12-04,894,41,1513.252901,10
2022-12-04,1342,116,3835.484909,10
2022-12-04,1343,60,1750.653747,10
2022-12-04,1344,138,3315.534987,10
2022-12-04,1798,59,2109.912934,10
2022-12-04,1799,62,1314.606733,10
2022-12-04,1800,57,1618.63558,10
2022-12-05,442,18,264.3052065,10
2022-12-05,443,17,175.9446869,10
2022-12-05,444,11,261.0724804,10
2022-12-05,892,18,437.5791865,10
2022-12-05,893,29,713.5793932,10
2022-12-05,894,15,353.9472886,10
2022-12-05,1342,41,1084.069467,10
2022-12-05,1343,32,691.139856,10
2022-12-05,1344,41,647.4840577,10
2022-12-05,1798,25,548.4041825,10
2022-12-05,1799,31,483.5406825,10
2022-12-05,1800,32,525.6525425,10
2022-12-06,442,12,140.7787523,10
2022-12-06,443,26,273.2757904,10
2022-12-06,444,8,163.5634817,10
2022-12-06,892,17,325.0311031,10
2022-12-06,893,11,363.5915799,10
2022-12-06,894,10,172.3569405,10
2022-12-06,1342,38,993.3375663,10
2022-12-06,1343,23,497.3049471,10
2022-12-06,1344,47,792.4302208,10
2022-12-06,1798,18,540.7072817,10
2022-12-06,1799,22,341.9100568,10
2022-12-06,1800,20,427.8369399,10
2022-12-07,442,17,262.2349307,10
2022-12-07,443,18,296.8063868,10
2022-12-07,444,10,257.9270289,10
2022-12-07,892,18,496.7639545,10
2022-12-07,893,18,479.841949,10
2022-12-07,894,12,242.1204641,10
2022-12-07,1342,43,1167.73135,10
2022-12-07,1343,25,478.8862454,10
2022-12-07,1344,40,644.8802344,10
2022-12-07,1798,23,557.0631959,10
2022-12-07,1799,20,263.9196241,10
2022-12-07,1800,17,290.0445259,10
2022-12-08,442,17,231.1807942,10
2022-12-08,443,14,154.5532356,10
2022-12-08,444,18,581.9085407,10
2022-12-08,892,19,339.5847346,10
2022-12-08,893,19,456.344534,10
2022-12-08,894,14,268.7947525,10
2022-12-08,1342,35,782.4153547,10
2022-12-08,1343,24,515.7236489,10
2022-12-08,1344,52,827.1478646,10
2022-12-08,1798,23,589.7750243,10
2022-12-08,1799,18,305.0985726,10
2022-12-08,1800,28,554.571938,10
2022-12-09,442,27,467.8823237,10
2022-12-09,443,26,351.8893739,10
2022-12-09,444,21,348.0966406,10
2022-12-09,892,22,444.3708812,10
2022-12-09,893,22,631.9567936,10
2022-12-09,894,23,594.0158844,10
2022-12-09,1342,57,1130.024586,10
2022-12-09,1343,39,745.5188802,10
2022-12-09,1344,47,887.9037414,10
2022-12-09,1798,32,703.3043112,10
2022-12-09,1799,27,481.6689121,10
2022-12-09,1800,26,757.0077068,10
2022-12-10,442,47,1126.92011,10
2022-12-10,443,39,632.1173859,10
2022-12-10,444,35,1085.180792,10
2022-12-10,892,52,1693.072462,10
2022-12-10,893,54,1911.94756,10
2022-12-10,894,44,1651.754014,10
2022-12-10,1342,90,3136.731437,10
2022-12-10,1343,71,2249.712856,10
2022-12-10,1344,102,2497.934475,10
2022-12-10,1798,38,1240.163142,10
2022-12-10,1799,41,743.7167658,10
2022-12-10,1800,41,1432.36065,10
2022-12-11,442,42,1039.278436,10
2022-12-11,443,30,485.5859445,10
2022-12-11,444,24,1024.368728,10
2022-12-11,892,35,784.9258579,10
2022-12-11,893,43,2261.935373,10
2022-12-11,894,27,1025.93417,10
2022-12-11,1342,79,2400.271201,10
2022-12-11,1343,49,1553.310514,10
2022-12-11,1344,112,2688.013575,10
2022-12-11,1798,57,2003.118435,10
2022-12-11,1799,49,1215.402903,10
2022-12-11,1800,44,1329.441624,10
2022-12-12,442,26,347.1162372,10
2022-12-12,443,20,241.7233997,10
2022-12-12,444,19,440.36322,10
2022-12-12,892,30,558.8594489,10
2022-12-12,893,18,567.6480788,10
2022-12-12,894,20,464.748179,10
2022-12-12,1342,51,1327.985097,10
2022-12-12,1343,22,380.6531694,10
2022-12-12,1344,65,1051.076667,10
2022-12-12,1798,23,644.6154425,10
2022-12-12,1799,17,293.8679503,10
2022-12-12,1800,31,808.8925047,10
2022-12-13,442,15,219.4492315,10
2022-12-13,443,16,210.7057953,10
2022-12-13,444,13,227.520997,10
2022-12-13,892,9,269.7273034,10
2022-12-13,893,14,341.3308709,10
2022-12-13,894,14,309.8321193,10
2022-12-13,1342,38,963.8791568,10
2022-12-13,1343,21,467.4841919,10
2022-12-13,1344,42,650.087881,10
2022-12-13,1798,25,558.0253085,10
2022-12-13,1799,22,302.6028787,10
2022-12-13,1800,29,634.525561,10
2022-12-14,442,24,376.100098,10
2022-12-14,443,23,342.2632208,10
2022-12-14,444,19,461.3328971,10
2022-12-14,892,7,170.7626094,10
2022-12-14,893,18,578.7784333,10
2022-12-14,894,7,244.1723324,10
