Date,RestaurantID,Footfall,Revenue,Month
2022-10-02,898,7,29.54,8
2022-10-02,899,53,299.45,8
2022-10-02,1345,110,517,8
2022-10-02,1346,12,70.2,8
2022-10-02,1347,10,44.1,8
2022-10-02,1348,39,164.97,8
2022-10-02,1349,3,14.31,8
2022-10-02,1801,74,407.74,8
2022-10-02,1802,27,137.16,8
2022-10-02,1803,33,143.55,8
2022-10-02,1804,57,337.44,8
2022-10-02,1805,90,503.1,8
2022-10-03,445,20,103,8
2022-10-03,446,44,183.48,8
2022-10-03,447,77,451.99,8
2022-10-03,448,72,293.04,8
2022-10-03,449,87,444.57,8
2022-10-03,895,65,288.6,8
2022-10-03,896,49,287.14,8
2022-10-03,897,47,270.72,8
2022-10-03,898,36,151.92,8
2022-10-03,899,63,355.95,8
2022-10-03,1345,41,192.7,8
2022-10-03,1346,14,81.9,8
2022-10-03,1347,28,123.48,8
2022-10-03,1348,17,71.91,8
2022-10-03,1349,15,71.55,8
2022-10-03,1801,122,672.22,8
2022-10-03,1802,36,182.88,8
2022-10-03,1803,20,87,8
2022-10-03,1804,19,112.48,8
2022-10-03,1805,94,525.46,8
2022-10-04,445,17,87.55,8
2022-10-04,446,41,170.97,8
2022-10-04,447,69,405.03,8
2022-10-04,448,77,313.39,8
2022-10-04,449,82,419.02,8
2022-10-04,895,53,235.32,8
2022-10-04,896,53,310.58,8
2022-10-04,897,51,293.76,8
2022-10-04,898,36,151.92,8
2022-10-04,899,63,355.95,8
2022-10-04,1345,50,235,8
2022-10-04,1346,17,99.45,8
2022-10-04,1347,26,114.66,8
2022-10-04,1348,20,84.6,8
2022-10-04,1349,14,66.78,8
2022-10-04,1801,119,655.69,8
2022-10-04,1802,40,203.2,8
2022-10-04,1803,22,95.7,8
2022-10-04,1804,17,100.64,8
2022-10-04,1805,86,480.74,8
2022-10-05,445,17,87.55,8
2022-10-05,446,41,170.97,8
2022-10-05,447,73,428.51,8
2022-10-05,448,87,354.09,8
2022-10-05,449,90,459.9,8
2022-10-05,895,45,199.8,8
2022-10-05,896,50,293,8
2022-10-05,897,54,311.04,8
2022-10-05,898,36,151.92,8
2022-10-05,899,66,372.9,8
2022-10-05,1345,33,155.1,8
2022-10-05,1346,14,81.9,8
2022-10-05,1347,24,105.84,8
2022-10-05,1348,13,54.99,8
2022-10-05,1349,12,57.24,8
2022-10-05,1801,110,606.1,8
2022-10-05,1802,37,187.96,8
2022-10-05,1803,31,134.85,8
2022-10-05,1804,30,177.6,8
2022-10-05,1805,90,503.1,8
2022-10-06,445,20,103,8
2022-10-06,446,40,166.8,8
2022-10-06,447,73,428.51,8
2022-10-06,448,75,305.25,8
2022-10-06,449,90,459.9,8
2022-10-06,895,58,257.52,8
2022-10-06,896,49,287.14,8
2022-10-06,897,54,311.04,8
2022-10-06,898,33,139.26,8
2022-10-06,899,68,384.2,8
2022-10-06,1345,43,202.1,8
2022-10-06,1346,16,93.6,8
2022-10-06,1347,28,123.48,8
2022-10-06,1348,12,50.76,8
2022-10-06,1349,12,57.24,8
2022-10-06,1801,123,677.73,8
2022-10-06,1802,34,172.72,8
2022-10-06,1803,20,87,8
2022-10-06,1804,21,124.32,8
2022-10-06,1805,90,503.1,8
2022-10-07,445,18,92.7,8
2022-10-07,446,38,158.46,8
2022-10-07,447,73,428.51,8
2022-10-07,448,74,301.18,8
2022-10-07,449,91,465.01,8
2022-10-07,895,60,266.4,8
2022-10-07,896,51,298.86,8
2022-10-07,897,56,322.56,8
2022-10-07,898,37,156.14,8
2022-10-07,899,69,389.85,8
2022-10-07,1345,45,211.5,8
2022-10-07,1346,16,93.6,8
2022-10-07,1347,27,119.07,8
2022-10-07,1348,18,76.14,8
2022-10-07,1349,15,71.55,8
2022-10-07,1801,114,628.14,8
2022-10-07,1802,39,198.12,8
2022-10-07,1803,25,108.75,8
2022-10-07,1804,20,118.4,8
2022-10-07,1805,80,447.2,8
2022-10-08,445,18,92.7,8
2022-10-08,446,39,162.63,8
2022-10-08,447,78,457.86,8
2022-10-08,448,58,236.06,8
2022-10-08,449,103,526.33,8
2022-10-08,895,84,372.96,8
2022-10-08,896,34,199.24,8
2022-10-08,897,117,673.92,8
2022-10-08,898,9,37.98,8
2022-10-08,899,56,316.4,8
2022-10-08,1345,92,432.4,8
2022-10-08,1346,11,64.35,8
2022-10-08,1347,6,26.46,8
2022-10-08,1348,32,135.36,8
2022-10-08,1349,5,23.85,8
2022-10-08,1801,75,413.25,8
2022-10-08,1802,32,162.56,8
2022-10-08,1803,29,126.15,8
2022-10-08,1804,72,426.24,8
2022-10-08,1805,93,519.87,8
2022-10-09,445,14,72.1,8
2022-10-09,446,32,133.44,8
2022-10-09,447,74,434.38,8
2022-10-09,448,64,260.48,8
2022-10-09,449,122,623.42,8
2022-10-09,895,89,395.16,8
2022-10-09,896,36,210.96,8
2022-10-09,897,115,662.4,8
2022-10-09,898,11,46.42,8
2022-10-09,899,51,288.15,8
2022-10-09,1345,87,408.9,8
2022-10-09,1346,11,64.35,8
2022-10-09,1347,10,44.1,8
2022-10-09,1348,33,139.59,8
2022-10-09,1349,3,14.31,8
2022-10-09,1801,71,391.21,8
2022-10-09,1802,26,132.08,8
2022-10-09,1803,30,130.5,8
2022-10-09,1804,52,307.84,8
2022-10-09,1805,91,508.69,8
2022-10-10,445,19,97.85,8
2022-10-10,446,43,179.31,8
2022-10-10,447,76,446.12,8
2022-10-10,448,76,309.32,8
2022-10-10,449,87,444.57,8
2022-10-10,895,68,301.92,8
2022-10-10,896,51,298.86,8
2022-10-10,897,57,328.32,8
2022-10-10,898,36,151.92,8
2022-10-10,899,69,389.85,8
2022-10-10,1345,40,188,8
2022-10-10,1346,14,81.9,8
2022-10-10,1347,26,114.66,8
2022-10-10,1348,12,50.76,8
2022-10-10,1349,14,66.78,8
2022-10-10,1801,123,677.73,8
2022-10-10,1802,33,167.64,8
2022-10-10,1803,21,91.35,8
2022-10-10,1804,24,142.08,8
2022-10-10,1805,91,508.69,8
2022-10-11,445,20,103,8
2022-10-11,446,40,166.8,8
2022-10-11,447,78,457.86,8
2022-10-11,448,76,309.32,8
2022-10-11,449,81,413.91,8
2022-10-11,895,58,257.52,8
2022-10-11,896,48,281.28,8
2022-10-11,897,62,357.12,8
2022-10-11,898,37,156.14,8
2022-10-11,899,63,355.95,8
2022-10-11,1345,50,235,8
2022-10-11,1346,16,93.6,8
2022-10-11,1347,29,127.89,8
2022-10-11,1348,18,76.14,8
2022-10-11,1349,15,71.55,8
2022-10-11,1801,121,666.71,8
2022-10-11,1802,43,218.44,8
2022-10-11,1803,23,100.05,8
2022-10-11,1804,25,148,8
2022-10-11,1805,82,458.38,8
2022-10-12,445,17,87.55,8
2022-10-12,446,46,191.82,8
2022-10-12,447,73,428.51,8
2022-10-12,448,70,284.9,8
2022-10-12,449,84,429.24,8
2022-10-12,895,51,226.44,8
2022-10-12,896,52,304.72,8
2022-10-12,897,57,328.32,8
2022-10-12,898,36,151.92,8
2022-10-12,899,64,361.6,8
2022-10-12,1345,37,173.9,8
2022-10-12,1346,14,81.9,8
2022-10-12,1347,25,110.25,8
2022-10-12,1348,22,93.06,8
2022-10-12,1349,14,66.78,8
2022-10-12,1801,118,650.18,8
2022-10-12,1802,37,187.96,8
2022-10-12,1803,26,113.1,8
2022-10-12,1804,23,136.16,8
2022-10-12,1805,86,480.74,8
2022-10-13,445,22,113.3,8
2022-10-13,446,38,158.46,8
2022-10-13,447,72,422.64,8
2022-10-13,448,85,345.95,8
2022-10-13,449,79,403.69,8
2022-10-13,895,62,275.28,8
2022-10-13,896,51,298.86,8
2022-10-13,897,52,299.52,8
2022-10-13,898,31,130.82,8
2022-10-13,899,64,361.6,8
2022-10-13,1345,41,192.7,8
2022-10-13,1346,14,81.9,8
2022-10-13,1347,27,119.07,8
2022-10-13,1348,13,54.99,8
2022-10-13,1349,12,57.24,8
2022-10-13,1801,118,650.18,8
2022-10-13,1802,42,213.36,8
2022-10-13,1803,25,108.75,8
2022-10-13,1804,17,100.64,8
2022-10-13,1805,84,469.56,8
2022-10-14,445,17,87.55,8
2022-10-14,446,44,183.48,8
2022-10-14,447,70,410.9,8
2022-10-14,448,78,317.46,8
2022-10-14,449,84,429.24,8
2022-10-14,895,49,217.56,8
2022-10-14,896,51,298.86,8
2022-10-14,897,50,288,8
2022-10-14,898,38,160.36,8
2022-10-14,899,69,389.85,8
2022-10-14,1345,49,230.3,8
2022-10-14,1346,16,93.6,8
2022-10-14,1347,25,110.25,8
2022-10-14,1348,17,71.91,8
2022-10-14,1349,15,71.55,8
2022-10-14,1801,119,655.69,8
2022-10-14,1802,40,203.2,8
2022-10-14,1803,28,121.8,8
2022-10-14,1804,17,100.64,8
2022-10-14,1805,86,480.74,8
2022-10-15,445,17,87.55,8
2022-10-15,446,33,137.61,8
2022-10-15,447,81,475.47,8
2022-10-15,448,58,236.06,8
2022-10-15,449,101,516.11,8
2022-10-15,895,99,439.56,8
2022-10-15,896,27,158.22,8
2022-10-15,897,103,593.28,8
2022-10-15,898,8,33.76,8
2022-10-15,899,52,293.8,8
2022-10-15,1345,93,437.1,8
2022-10-15,1346,8,46.8,8
2022-10-15,1347,5,22.05,8
2022-10-15,1348,34,143.82,8
2022-10-15,1349,7,33.39,8
2022-10-15,1801,80,440.8,8
2022-10-15,1802,29,147.32,8
2022-10-15,1803,35,152.25,8
2022-10-15,1804,73,432.16,8
2022-10-15,1805,100,559,8
2022-10-16,445,16,82.4,8
2022-10-16,446,36,150.12,8
2022-10-16,447,75,440.25,8
2022-10-16,448,55,223.85,8
2022-10-16,449,120,613.2,8
2022-10-16,895,78,346.32,8
2022-10-16,896,31,181.66,8
2022-10-16,897,127,731.52,8
2022-10-16,898,10,42.2,8
2022-10-16,899,60,339,8
2022-10-16,1345,91,427.7,8
2022-10-16,1346,13,76.05,8
2022-10-16,1347,9,39.69,8
2022-10-16,1348,38,160.74,8
2022-10-16,1349,5,23.85,8
2022-10-16,1801,76,418.76,8
2022-10-16,1802,19,96.52,8
2022-10-16,1803,39,169.65,8
2022-10-16,1804,76,449.92,8
2022-10-16,1805,97,542.23,8
2022-10-17,445,21,108.15,8
2022-10-17,446,40,166.8,8
2022-10-17,447,73,428.51,8
2022-10-17,448,74,301.18,8
2022-10-17,449,87,444.57,8
2022-10-17,895,52,230.88,8
2022-10-17,896,49,287.14,8
2022-10-17,897,55,316.8,8
2022-10-17,898,35,147.7,8
2022-10-17,899,73,412.45,8
2022-10-17,1345,42,197.4,8
2022-10-17,1346,14,81.9,8
2022-10-17,1347,28,123.48,8
2022-10-17,1348,14,59.22,8
2022-10-17,1349,15,71.55,8
2022-10-17,1801,124,683.24,8
2022-10-17,1802,35,177.8,8
2022-10-17,1803,22,95.7,8
2022-10-17,1804,16,94.72,8
2022-10-17,1805,87,486.33,8
2022-10-18,445,19,97.85,8
2022-10-18,446,39,162.63,8
2022-10-18,447,77,451.99,8
2022-10-18,448,77,313.39,8
2022-10-18,449,92,470.12,8
2022-10-18,895,51,226.44,8
2022-10-18,896,54,316.44,8
2022-10-18,897,60,345.6,8
2022-10-18,898,37,156.14,8
2022-10-18,899,65,367.25,8
2022-10-18,1345,49,230.3,8
2022-10-18,1346,17,99.45,8
2022-10-18,1347,27,119.07,8
2022-10-18,1348,13,54.99,8
2022-10-18,1349,14,66.78,8
2022-10-18,1801,120,661.2,8
2022-10-18,1802,40,203.2,8
2022-10-18,1803,20,87,8
2022-10-18,1804,19,112.48,8
2022-10-18,1805,87,486.33,8
2022-10-19,445,20,103,8
2022-10-19,446,36,150.12,8
2022-10-19,447,84,493.08,8
2022-10-19,448,81,329.67,8
2022-10-19,449,90,459.9,8
2022-10-19,895,46,204.24,8
2022-10-19,896,45,263.7,8
2022-10-19,897,55,316.8,8
2022-10-19,898,36,151.92,8
2022-10-19,899,65,367.25,8
2022-10-19,1345,41,192.7,8
2022-10-19,1346,16,93.6,8
2022-10-19,1347,25,110.25,8
2022-10-19,1348,19,80.37,8
2022-10-19,1349,14,66.78,8
2022-10-19,1801,114,628.14,8
2022-10-19,1802,38,193.04,8
2022-10-19,1803,25,108.75,8
2022-10-19,1804,19,112.48,8
2022-10-19,1805,95,531.05,8
2022-10-20,445,21,108.15,8
2022-10-20,446,35,145.95,8
2022-10-20,447,72,422.64,8
2022-10-20,448,82,333.74,8
2022-10-20,449,84,429.24,8
2022-10-20,895,51,226.44,8
2022-10-20,896,49,287.14,8
2022-10-20,897,65,374.4,8
2022-10-20,898,34,143.48,8
2022-10-20,899,69,389.85,8
2022-10-20,1345,51,239.7,8
2022-10-20,1346,15,87.75,8
2022-10-20,1347,28,123.48,8
2022-10-20,1348,13,54.99,8
2022-10-20,1349,11,52.47,8
2022-10-20,1801,117,644.67,8
2022-10-20,1802,42,213.36,8
2022-10-20,1803,27,117.45,8
2022-10-20,1804,18,106.56,8
2022-10-20,1805,82,458.38,8
2022-10-21,445,18,92.7,8
2022-10-21,446,42,175.14,8
2022-10-21,447,69,405.03,8
2022-10-21,448,79,321.53,8
2022-10-21,449,92,470.12,8
2022-10-21,895,57,253.08,8
2022-10-21,896,54,316.44,8
2022-10-21,897,47,270.72,8
2022-10-21,898,35,147.7,8
2022-10-21,899,62,350.3,8
2022-10-21,1345,45,211.5,8
2022-10-21,1346,17,99.45,8
2022-10-21,1347,28,123.48,8
2022-10-21,1348,19,80.37,8
2022-10-21,1349,14,66.78,8
2022-10-21,1801,117,644.67,8
2022-10-21,1802,33,167.64,8
2022-10-21,1803,21,91.35,8
2022-10-21,1804,25,148,8
2022-10-21,1805,88,491.92,8
2022-10-22,445,20,103,8
2022-10-22,446,50,208.5,8
2022-10-22,447,89,522.43,8
2022-10-22,448,61,248.27,8
2022-10-22,449,104,531.44,8
2022-10-22,895,98,435.12,8
2022-10-22,896,31,181.66,8
2022-10-22,897,101,581.76,8
2022-10-22,898,13,54.86,8
2022-10-22,899,46,259.9,8
2022-10-22,1345,92,432.4,8
2022-10-22,1346,12,70.2,8
2022-10-22,1347,7,30.87,8
2022-10-22,1348,37,156.51,8
2022-10-22,1349,4,19.08,8
2022-10-22,1801,73,402.23,8
2022-10-22,1802,35,177.8,8
2022-10-22,1803,36,156.6,8
2022-10-22,1804,78,461.76,8
2022-10-22,1805,67,374.53,8
2022-10-23,445,19,97.85,8
2022-10-23,446,43,179.31,8
2022-10-23,447,89,522.43,8
2022-10-23,448,64,260.48,8
2022-10-23,449,103,526.33,8
2022-10-23,895,92,408.48,8
2022-10-23,896,28,164.08,8
2022-10-23,897,121,696.96,8
2022-10-23,898,10,42.2,8
2022-10-23,899,41,231.65,8
2022-10-23,1345,99,465.3,8
2022-10-23,1346,11,64.35,8
2022-10-23,1347,8,35.28,8
2022-10-23,1348,36,152.28,8
2022-10-23,1349,6,28.62,8
2022-10-23,1801,67,369.17,8
2022-10-23,1802,26,132.08,8
2022-10-23,1803,33,143.55,8
2022-10-23,1804,69,408.48,8
2022-10-23,1805,99,553.41,8
2022-10-24,445,19,97.85,8
2022-10-24,446,41,170.97,8
2022-10-24,447,80,469.6,8
2022-10-24,448,79,321.53,8
2022-10-24,449,88,449.68,8
2022-10-24,895,57,253.08,8
2022-10-24,896,51,298.86,8
2022-10-24,897,47,270.72,8
2022-10-24,898,36,151.92,8
2022-10-24,899,69,389.85,8
2022-10-24,1345,42,197.4,8
2022-10-24,1346,15,87.75,8
2022-10-24,1347,27,119.07,8
2022-10-24,1348,13,54.99,8
2022-10-24,1349,14,66.78,8
2022-10-24,1801,118,650.18,8
2022-10-24,1802,39,198.12,8
2022-10-24,1803,21,91.35,8
2022-10-24,1804,21,124.32,8
2022-10-24,1805,92,514.28,8
2022-10-25,445,23,118.45,8
2022-10-25,446,36,150.12,8
2022-10-25,447,71,416.77,8
2022-10-25,448,76,309.32,8
2022-10-25,449,91,465.01,8
2022-10-25,895,57,253.08,8
2022-10-25,896,52,304.72,8
2022-10-25,897,56,322.56,8
2022-10-25,898,35,147.7,8
2022-10-25,899,63,355.95,8
2022-10-25,1345,44,206.8,8
2022-10-25,1346,15,87.75,8
2022-10-25,1347,27,119.07,8
2022-10-25,1348,18,76.14,8
2022-10-25,1349,13,62.01,8
2022-10-25,1801,119,655.69,8
2022-10-25,1802,39,198.12,8
2022-10-25,1803,24,104.4,8
2022-10-25,1804,22,130.24,8
2022-10-25,1805,86,480.74,8
2022-10-26,445,21,108.15,8
2022-10-26,446,41,170.97,8
2022-10-26,447,73,428.51,8
2022-10-26,448,81,329.67,8
2022-10-26,449,91,465.01,8
2022-10-26,895,55,244.2,8
2022-10-26,896,53,310.58,8
2022-10-26,897,52,299.52,8
2022-10-26,898,35,147.7,8
2022-10-26,899,65,367.25,8
2022-10-26,1345,40,188,8
2022-10-26,1346,17,99.45,8
2022-10-26,1347,27,119.07,8
2022-10-26,1348,18,76.14,8
2022-10-26,1349,14,66.78,8
2022-10-26,1801,119,655.69,8
2022-10-26,1802,37,187.96,8
2022-10-26,1803,28,121.8,8
2022-10-26,1804,18,106.56,8
2022-10-26,1805,81,452.79,8
2022-10-27,445,22,113.3,8
2022-10-27,446,39,162.63,8
2022-10-27,447,81,475.47,8
2022-10-27,448,77,313.39,8
2022-10-27,449,91,465.01,8
2022-10-27,895,55,244.2,8
2022-10-27,896,47,275.42,8
2022-10-27,897,49,282.24,8
2022-10-27,898,32,135.04,8
2022-10-27,899,70,395.5,8
2022-10-27,1345,39,183.3,8
2022-10-27,1346,16,93.6,8
2022-10-27,1347,27,119.07,8
2022-10-27,1348,14,59.22,8
2022-10-27,1349,13,62.01,8
2022-10-27,1801,121,666.71,8
2022-10-27,1802,39,198.12,8
2022-10-27,1803,21,91.35,8
2022-10-27,1804,21,124.32,8
2022-10-27,1805,86,480.74,8
2022-10-28,445,20,103,8
2022-10-28,446,38,158.46,8
2022-10-28,447,69,405.03,8
2022-10-28,448,74,301.18,8
2022-10-28,449,91,465.01,8
2022-10-28,895,62,275.28,8
2022-10-28,896,52,304.72,8
2022-10-28,897,52,299.52,8
2022-10-28,898,35,147.7,8
2022-10-28,899,66,372.9,8
2022-10-28,1345,39,183.3,8
2022-10-28,1346,15,87.75,8
2022-10-28,1347,27,119.07,8
2022-10-28,1348,19,80.37,8
2022-10-28,1349,13,62.01,8
2022-10-28,1801,119,655.69,8
2022-10-28,1802,37,187.96,8
2022-10-28,1803,25,108.75,8
2022-10-28,1804,25,148,8
2022-10-28,1805,87,486.33,8
2022-10-29,445,13,66.95,8
2022-10-29,446,37,154.29,8
2022-10-29,447,85,498.95,8
2022-10-29,448,60,244.2,8
2022-10-29,449,102,521.22,8
2022-10-29,895,86,381.84,8
2022-10-29,896,33,193.38,8
2022-10-29,897,119,685.44,8
2022-10-29,898,12,50.64,8
2022-10-29,899,50,282.5,8
2022-10-29,1345,96,451.2,8
2022-10-29,1346,13,76.05,8
2022-10-29,1347,5,22.05,8
2022-10-29,1348,36,152.28,8
2022-10-29,1349,2,9.54,8
2022-10-29,1801,80,440.8,8
2022-10-29,1802,22,111.76,8
2022-10-29,1803,38,165.3,8
2022-10-29,1804,59,349.28,8
2022-10-29,1805,76,424.84,8
2022-10-30,445,13,66.95,8
2022-10-30,446,35,145.95,8
2022-10-30,447,85,498.95,8
2022-10-30,448,63,256.41,8
2022-10-30,449,109,556.99,8
2022-10-30,895,93,412.92,8
2022-10-30,896,34,199.24,8
2022-10-30,897,109,627.84,8
2022-10-30,898,6,25.32,8
2022-10-30,899,48,271.2,8
2022-10-30,1345,103,484.1,8
2022-10-30,1346,12,70.2,8
2022-10-30,1347,9,39.69,8
2022-10-30,1348,27,114.21,8
2022-10-30,1349,4,19.08,8
2022-10-30,1801,71,391.21,8
2022-10-30,1802,30,152.4,8
2022-10-30,1803,40,174,8
2022-10-30,1804,73,432.16,8
2022-10-30,1805,82,458.38,8
2022-10-31,445,19,97.85,8
2022-10-31,446,39,162.63,8
2022-10-31,447,70,410.9,8
2022-10-31,448,73,297.11,8
2022-10-31,449,97,495.67,8
2022-10-31,895,50,222,8
2022-10-31,896,53,310.58,8
2022-10-31,897,56,322.56,8
2022-10-31,898,38,160.36,8
2022-10-31,899,71,401.15,8
2022-10-31,1345,34,159.8,8
2022-10-31,1346,16,93.6,8
2022-10-31,1347,27,119.07,8
2022-10-31,1348,13,54.99,8
2022-10-31,1349,13,62.01,8
2022-10-31,1801,123,677.73,8
2022-10-31,1802,33,167.64,8
2022-10-31,1803,21,91.35,8
2022-10-31,1804,32,189.44,8
2022-10-31,1805,88,491.92,8
2022-11-01,445,18,92.7,9
2022-11-01,446,38,158.46,9
2022-11-01,447,72,422.64,9
2022-11-01,448,84,341.88,9
2022-11-01,449,87,444.57,9
2022-11-01,895,60,266.4,9
2022-11-01,896,48,281.28,9
2022-11-01,897,51,293.76,9
2022-11-01,898,36,151.92,9
2022-11-01,899,72,406.8,9
2022-11-01,1345,44,206.8,9
2022-11-01,1346,16,93.6,9
2022-11-01,1347,27,119.07,9
2022-11-01,1348,14,59.22,9
2022-11-01,1349,15,71.55,9
2022-11-01,1801,121,666.71,9
2022-11-01,1802,41,208.28,9
2022-11-01,1803,17,73.95,9
2022-11-01,1804,18,106.56,9
2022-11-01,1805,85,475.15,9
2022-11-02,445,20,103,9
2022-11-02,446,36,150.12,9
2022-11-02,447,69,405.03,9
2022-11-02,448,80,325.6,9
2022-11-02,449,82,419.02,9
2022-11-02,895,44,195.36,9
2022-11-02,896,52,304.72,9
2022-11-02,897,59,339.84,9
2022-11-02,898,33,139.26,9
2022-11-02,899,69,389.85,9
2022-11-02,1345,45,211.5,9
2022-11-02,1346,15,87.75,9
2022-11-02,1347,25,110.25,9
2022-11-02,1348,17,71.91,9
2022-11-02,1349,13,62.01,9
2022-11-02,1801,113,622.63,9
2022-11-02,1802,36,182.88,9
2022-11-02,1803,24,104.4,9
2022-11-02,1804,24,142.08,9
2022-11-02,1805,86,480.74,9
2022-11-03,445,16,82.4,9
2022-11-03,446,39,162.63,9
2022-11-03,447,77,451.99,9
2022-11-03,448,79,321.53,9
2022-11-03,449,92,470.12,9
2022-11-03,895,57,253.08,9
2022-11-03,896,47,275.42,9
2022-11-03,897,49,282.24,9
2022-11-03,898,32,135.04,9
2022-11-03,899,71,401.15,9
2022-11-03,1345,43,202.1,9
2022-11-03,1346,15,87.75,9
2022-11-03,1347,27,119.07,9
2022-11-03,1348,11,46.53,9
2022-11-03,1349,15,71.55,9
2022-11-03,1801,119,655.69,9
2022-11-03,1802,36,182.88,9
2022-11-03,1803,18,78.3,9
2022-11-03,1804,24,142.08,9
2022-11-03,1805,85,475.15,9
2022-11-04,445,17,87.55,9
2022-11-04,446,43,179.31,9
2022-11-04,447,71,416.77,9
2022-11-04,448,81,329.67,9
2022-11-04,449,85,434.35,9
2022-11-04,895,54,239.76,9
2022-11-04,896,53,310.58,9
2022-11-04,897,57,328.32,9
2022-11-04,898,36,151.92,9
2022-11-04,899,59,333.35,9
2022-11-04,1345,50,235,9
2022-11-04,1346,14,81.9,9
2022-11-04,1347,26,114.66,9
2022-11-04,1348,15,63.45,9
2022-11-04,1349,15,71.55,9
2022-11-04,1801,121,666.71,9
2022-11-04,1802,37,187.96,9
2022-11-04,1803,27,117.45,9
2022-11-04,1804,23,136.16,9
2022-11-04,1805,89,497.51,9
2022-11-05,445,16,82.4,9
2022-11-05,446,40,166.8,9
2022-11-05,447,83,487.21,9
2022-11-05,448,51,207.57,9
2022-11-05,449,112,572.32,9
2022-11-05,895,78,346.32,9
2022-11-05,896,30,175.8,9
2022-11-05,897,117,673.92,9
2022-11-05,898,12,50.64,9
2022-11-05,899,57,322.05,9
2022-11-05,1345,87,408.9,9
2022-11-05,1346,10,58.5,9
2022-11-05,1347,5,22.05,9
2022-11-05,1348,34,143.82,9
2022-11-05,1349,1,4.77,9
2022-11-05,1801,82,451.82,9
2022-11-05,1802,27,137.16,9
2022-11-05,1803,44,191.4,9
2022-11-05,1804,69,408.48,9
2022-11-05,1805,90,503.1,9
2022-11-06,445,20,103,9
2022-11-06,446,34,141.78,9
2022-11-06,447,91,534.17,9
2022-11-06,448,64,260.48,9
2022-11-06,449,103,526.33,9
2022-11-06,895,94,417.36,9
2022-11-06,896,32,187.52,9
2022-11-06,897,109,627.84,9
2022-11-06,898,12,50.64,9
2022-11-06,899,52,293.8,9
2022-11-06,1345,110,517,9
2022-11-06,1346,13,76.05,9
2022-11-06,1347,10,44.1,9
2022-11-06,1348,31,131.13,9
2022-11-06,1349,8,38.16,9
2022-11-06,1801,81,446.31,9
2022-11-06,1802,26,132.08,9
2022-11-06,1803,36,156.6,9
2022-11-06,1804,75,444,9
2022-11-06,1805,90,503.1,9
2022-11-07,445,19,97.85,9
2022-11-07,446,34,141.78,9
2022-11-07,447,77,451.99,9
2022-11-07,448,79,321.53,9
2022-11-07,449,89,454.79,9
2022-11-07,895,62,275.28,9
2022-11-07,896,48,281.28,9
2022-11-07,897,46,264.96,9
2022-11-07,898,36,151.92,9
2022-11-07,899,64,361.6,9
2022-11-07,1345,43,202.1,9
2022-11-07,1346,14,81.9,9
2022-11-07,1347,26,114.66,9
2022-11-07,1348,16,67.68,9
2022-11-07,1349,14,66.78,9
2022-11-07,1801,123,677.73,9
2022-11-07,1802,37,187.96,9
2022-11-07,1803,20,87,9
2022-11-07,1804,23,136.16,9
2022-11-07,1805,91,508.69,9
2022-11-08,445,19,97.85,9
2022-11-08,446,40,166.8,9
2022-11-08,447,72,422.64,9
2022-11-08,448,75,305.25,9
2022-11-08,449,89,454.79,9
2022-11-08,895,50,222,9
2022-11-08,896,54,316.44,9
2022-11-08,897,52,299.52,9
2022-11-08,898,35,147.7,9
2022-11-08,899,62,350.3,9
2022-11-08,1345,50,235,9
2022-11-08,1346,14,81.9,9
2022-11-08,1347,26,114.66,9
2022-11-08,1348,17,71.91,9
2022-11-08,1349,13,62.01,9
2022-11-08,1801,122,672.22,9
2022-11-08,1802,44,223.52,9
2022-11-08,1803,26,113.1,9
2022-11-08,1804,18,106.56,9
2022-11-08,1805,84,469.56,9
2022-11-09,445,18,92.7,9
2022-11-09,446,46,191.82,9
2022-11-09,447,75,440.25,9
2022-11-09,448,73,297.11,9
2022-11-09,449,91,465.01,9
2022-11-09,895,53,235.32,9
2022-11-09,896,48,281.28,9
2022-11-09,897,55,316.8,9
2022-11-09,898,35,147.7,9
2022-11-09,899,68,384.2,9
2022-11-09,1345,39,183.3,9
2022-11-09,1346,18,105.3,9
2022-11-09,1347,26,114.66,9
2022-11-09,1348,20,84.6,9
2022-11-09,1349,13,62.01,9
2022-11-09,1801,124,683.24,9
2022-11-09,1802,35,177.8,9
2022-11-09,1803,21,91.35,9
2022-11-09,1804,25,148,9
2022-11-09,1805,87,486.33,9
2022-11-10,445,20,103,9
2022-11-10,446,41,170.97,9
2022-11-10,447,82,481.34,9
2022-11-10,448,75,305.25,9
2022-11-10,449,78,398.58,9
2022-11-10,895,56,248.64,9
2022-11-10,896,49,287.14,9
2022-11-10,897,48,276.48,9
2022-11-10,898,34,143.48,9
2022-11-10,899,69,389.85,9
2022-11-10,1345,45,211.5,9
2022-11-10,1346,15,87.75,9
2022-11-10,1347,26,114.66,9
2022-11-10,1348,14,59.22,9
2022-11-10,1349,13,62.01,9
2022-11-10,1801,114,628.14,9
2022-11-10,1802,38,193.04,9
2022-11-10,1803,23,100.05,9
2022-11-10,1804,30,177.6,9
2022-11-10,1805,85,475.15,9
2022-11-11,445,18,92.7,9
2022-11-11,446,39,162.63,9
2022-11-11,447,65,381.55,9
2022-11-11,448,73,297.11,9
2022-11-11,449,85,434.35,9
2022-11-11,895,56,248.64,9
2022-11-11,896,52,304.72,9
2022-11-11,897,54,311.04,9
2022-11-11,898,38,160.36,9
2022-11-11,899,70,395.5,9
