employer_id,month_year,average_hourly_rate,turnover,noOfJobs
874,4,23.3194175,24278.44647,6
874,5,23.3194175,22543.17872,6
874,6,23.3194175,25167.97679,6
874,7,23.3194175,23687.96451,6
874,8,23.3194175,22789.3962,6
874,9,23.3194175,24188.56125,6
874,10,23.3194175,23883.85697,6
874,11,23.3194175,23923.97338,6
874,12,23.3194175,21926.75098,6
874,13,23.3194175,24932.80875,6
874,14,23.3194175,21744.96909,6
874,15,23.3194175,18350.74997,6
875,1,31.78177379,9748.565658,2
875,2,31.78177379,8784.421801,2
875,3,31.78177379,9212.930182,2
875,4,31.78177379,9320.057277,2
875,5,31.78177379,8891.548897,2
875,6,31.78177379,9641.438563,2
875,7,31.78177379,9212.930182,2
875,8,31.78177379,8998.675992,2
875,9,31.78177379,9266.49373,2
875,10,31.78177379,9320.057277,2
875,11,31.78177379,9373.620825,2
875,12,31.78177379,8409.476968,2
875,13,31.78177379,9802.129205,2
875,14,31.78177379,8463.040516,2
875,15,31.78177379,7284.64247,2
876,1,18.2416425,25835.07833,9
876,2,18.2416425,23555.0773,9
876,3,18.2416425,24476.79379,9
876,4,18.2416425,24239.59936,9
876,5,18.2416425,23132.08941,9
876,6,18.2416425,25625.94632,9
876,7,18.2416425,23920.31626,9
876,8,18.2416425,23496.01961,9
876,9,18.2416425,24152.49745,9
876,10,18.2416425,24520.0416,9
876,11,18.2416425,24452.68754,9
876,12,18.2416425,22099.78337,9
876,13,18.2416425,25439.91728,9
876,14,18.2416425,22486.31375,9
876,15,18.2416425,18790.25619,9
877,1,25.54372528,39152.2023,9
877,2,25.54372528,36995.35626,9
877,3,25.54372528,37803.85483,9
877,4,25.54372528,37458.68219,9
877,5,25.54372528,36405.58848,9
877,6,25.54372528,39273.08621,9
877,7,25.54372528,37305.01211,9
877,8,25.54372528,36823.86801,9
877,9,25.54372528,38018.10105,9
877,10,25.54372528,38153.12942,9
877,11,25.54372528,37854.20896,9
877,12,25.54372528,34823.79253,9
877,13,25.54372528,38858.21102,9
877,14,25.54372528,35545.04109,9
877,15,25.54372528,29047.19484,9
878,1,16.97110633,22426.24302,9
878,2,16.97110633,20367.80562,9
878,3,16.97110633,21220.64301,9
878,4,16.97110633,21262.86078,9
878,5,16.97110633,20007.34837,9
878,6,16.97110633,22124.77487,9
878,7,16.97110633,20778.40755,9
878,8,16.97110633,20060.48204,9
878,9,16.97110633,21119.98439,9
878,10,16.97110633,21472.16864,9
878,11,16.97110633,21213.59355,9
878,12,16.97110633,19198.56795,9
878,13,16.97110633,22094.92425,9
878,14,16.97110633,19207.90865,9
878,15,16.97110633,16165.27598,9
879,1,19.13983543,7791.707198,3
879,2,19.13983543,7126.677359,3
879,3,19.13983543,7363.591418,3
879,4,19.13983543,7417.83108,3
879,5,19.13983543,6898.465576,3
879,6,19.13983543,7674.700548,3
879,7,19.13983543,7406.402996,3
879,8,19.13983543,6946.903722,3
879,9,19.13983543,7375.019502,3
879,10,19.13983543,7500.553477,3
879,11,19.13983543,7315.153272,3
879,12,19.13983543,6690.034254,3
879,13,19.13983543,7657.645896,3
879,14,19.13983543,6807.040904,3
879,15,19.13983543,5608.316719,3
880,1,14.51856825,9611.979533,6
880,2,14.51856825,8621.392214,6
880,3,14.51856825,8776.980664,6
880,4,14.51856825,8760.484629,6
880,5,14.51856825,8534.778803,6
880,6,14.51856825,8986.072249,6
880,7,14.51856825,8595.702803,6
880,8,14.51856825,8674.619598,6
880,9,14.51856825,8533.557793,6
880,10,14.51856825,9054.438093,6
880,11,14.51856825,8694.97312,6
880,12,14.51856825,7996.63573,6
880,13,14.51856825,9114.495506,6
880,14,14.51856825,8293.995029,6
880,15,14.51856825,6654.721809,6
881,1,26.97253872,9764.059017,2
881,2,26.97253872,8954.882855,2
881,3,26.97253872,9278.55332,2
881,4,26.97253872,9332.498397,2
881,5,26.97253872,8724.928298,2
881,6,26.97253872,9803.829847,2
881,7,26.97253872,9048.598762,2
881,8,26.97253872,8886.76353,2
881,9,26.97253872,9278.55332,2
881,10,26.97253872,9440.388552,2
881,11,26.97253872,9264.379072,2
881,12,26.97253872,8439.844961,2
881,13,26.97253872,9666.407495,2
881,14,26.97253872,8317.780559,2
881,15,26.97253872,7214.466129,2
882,1,17.84666631,7878.753931,3
882,2,17.84666631,7130.950158,3
882,3,17.84666631,7389.178567,3
882,4,17.84666631,7432.222462,3
882,5,17.84666631,6958.669709,3
882,6,17.84666631,7690.485828,3
882,7,17.84666631,7417.886149,3
882,8,17.84666631,6987.447205,3
882,9,17.84666631,7417.886149,3
882,10,17.84666631,7475.33627,3
882,11,17.84666631,7331.728446,3
882,12,17.84666631,6743.520151,3
882,13,17.84666631,7647.372019,3
882,14,17.84666631,6786.63396,3
882,15,17.84666631,5624.378897,3
883,1,17.50456473,25129.74358,8
883,2,17.50456473,23203.16182,8
883,3,17.50456473,24165.56712,8
883,4,17.50456473,24058.13709,8
883,5,17.50456473,23065.41432,8
883,6,17.50456473,25357.4878,8
883,7,17.50456473,23742.24679,8
883,8,17.50456473,23368.19075,8
883,9,17.50456473,23996.27347,8
883,10,17.50456473,24324.82924,8
883,11,17.50456473,24346.8988,8
883,12,17.50456473,21977.46946,8
883,13,17.50456473,25076.22137,8
883,14,17.50456473,22359.25467,8
883,15,17.50456473,18674.54949,8
884,1,18.72681388,5528.37008,3
884,2,18.72681388,4996.169497,3
884,3,18.72681388,5146.65653,3
884,4,18.72681388,5206.851344,3
884,5,18.72681388,4785.487651,3
884,6,18.72681388,5387.435783,3
884,7,18.72681388,5176.753937,3
884,8,18.72681388,4875.779871,3
884,9,18.72681388,5176.753937,3
884,10,18.72681388,5267.046157,3
884,11,18.72681388,5056.36431,3
884,12,18.72681388,4695.195431,3
884,13,18.72681388,5267.046157,3
884,14,18.72681388,4785.487651,3
884,15,18.72681388,3912.662859,3
885,1,19.10609766,18299.53306,6
885,2,19.10609766,17350.1609,6
885,3,19.10609766,17724.75155,6
885,4,19.10609766,17830.94193,6
885,5,19.10609766,16941.53831,6
885,6,19.10609766,18350.62873,6
885,7,19.10609766,17595.5648,6
885,8,19.10609766,17030.41002,6
885,9,19.10609766,17744.19059,6
885,10,19.10609766,18190.53998,6
885,11,19.10609766,17660.36595,6
885,12,19.10609766,16215.51955,6
885,13,19.10609766,18464.50408,6
885,14,19.10609766,16503.39897,6
885,15,19.10609766,13472.59249,6
886,1,20.44924695,11144.25033,3
886,2,20.44924695,10224.03422,3
886,3,20.44924695,10551.77872,3
886,4,20.44924695,10632.4299,3
886,5,20.44924695,9792.83225,3
886,6,20.44924695,11000.51634,3
886,7,20.44924695,10350.26526,3
886,8,20.44924695,9978.643253,3
886,9,20.44924695,10571.08215,3
886,10,20.44924695,10453.69001,3
886,11,20.44924695,10493.99925,3
886,12,20.44924695,9610.556808,3
886,13,20.44924695,10856.78235,3
886,14,20.44924695,9493.13196,3
886,15,20.44924695,8015.515546,3
887,1,16.07972765,15609.8233,6
887,2,16.07972765,14394.53064,6
887,3,16.07972765,14962.74008,6
887,4,16.07972765,14960.55409,6
887,5,16.07972765,14100.71724,6
887,6,16.07972765,15521.07181,6
887,7,16.07972765,14627.27457,6
887,8,16.07972765,14290.68889,6
887,9,16.07972765,15030.00442,6
887,10,16.07972765,15045.92934,6
887,11,16.07972765,14901.32815,6
887,12,16.07972765,13563.44737,6
887,13,16.07972765,15566.45256,6
887,14,16.07972765,13793.03712,6
887,15,16.07972765,11390.01812,6
888,1,13.70042905,8059.290844,4
888,2,13.70042905,7315.019386,4
888,3,13.70042905,7701.139,4
888,4,13.70042905,7525.072727,4
888,5,13.70042905,7176.622879,4
888,6,13.70042905,7889.057581,4
888,7,13.70042905,7291.872822,4
888,8,13.70042905,7410.763658,4
888,9,13.70042905,7555.199054,4
888,10,13.70042905,7588.625258,4
888,11,13.70042905,7634.811991,4
888,12,13.70042905,6937.980414,4
888,13,13.70042905,7781.9864,4
888,14,13.70042905,7181.875434,4
888,15,13.70042905,5752.762468,4
889,1,23.25763039,8439.616644,2
889,2,23.25763039,7741.887732,2
889,3,23.25763039,8000.624852,2
889,4,23.25763039,8047.140113,2
889,5,23.25763039,7395.926462,2
889,6,23.25763039,8326.231678,2
889,7,23.25763039,8047.140113,2
889,8,23.25763039,7555.826689,2
889,9,23.25763039,8000.624852,2
889,10,23.25763039,8140.170635,2
889,11,23.25763039,7834.918254,2
889,12,23.25763039,7276.735125,2
889,13,23.25763039,8207.04034,2
889,14,23.25763039,7416.280907,2
889,15,23.25763039,6067.338345,2
890,1,10.49314261,2249.255865,3
890,2,10.49314261,1894.105592,3
890,3,10.49314261,1974.461587,3
890,4,10.49314261,1985.941015,3
890,5,10.49314261,1905.58502,3
890,6,10.49314261,2054.817582,3
890,7,10.49314261,1974.461587,3
890,8,10.49314261,1871.146736,3
890,9,10.49314261,1974.461587,3
890,10,10.49314261,1985.941015,3
890,11,10.49314261,2020.379298,3
890,12,10.49314261,1802.270169,3
890,13,10.49314261,2112.214721,3
890,14,10.49314261,1825.229025,3
890,15,10.49314261,1503.805046,3
891,1,22.18507172,19687.19694,5
891,2,22.18507172,18595.12099,5
891,3,22.18507172,18959.98037,5
891,4,22.18507172,19050.46082,5
891,5,22.18507172,18447.10394,5
891,6,22.18507172,19587.34769,5
891,7,22.18507172,18872.81428,5
891,8,22.18507172,18678.88354,5
891,9,22.18507172,18894.75792,5
891,10,22.18507172,19431.10952,5
891,11,22.18507172,19224.80824,5
891,12,22.18507172,17415.2813,5
891,13,22.18507172,19904.39904,5
891,14,22.18507172,18030.27218,5
891,15,22.18507172,14628.19699,5
1279,1,24.49244922,16227.48029,4
1279,2,24.49244922,14625.84236,4
1279,3,24.49244922,15141.35978,4
1279,4,24.49244922,15242.35232,4
1279,5,24.49244922,14008.30714,4
1279,6,24.49244922,15770.1711,4
1279,7,24.49244922,14678.65472,4
1279,8,24.49244922,14352.09964,4
1279,9,24.49244922,15180.42801,4
1279,10,24.49244922,14889.40909,4
1279,11,24.49244922,14866.89567,4
1279,12,24.49244922,13860.88106,4
1279,13,24.49244922,15594.23151,4
1279,14,24.49244922,13497.38312,4
1279,15,24.49244922,11573.66634,4
1280,1,16.13564123,10206.52378,6
1280,2,16.13564123,8842.484665,6
1280,3,16.13564123,8659.043335,6
1280,4,16.13564123,9030.12787,6
1280,5,16.13564123,8625.805935,6
1280,6,16.13564123,9020.899688,6
1280,7,16.13564123,8826.879198,6
1280,8,16.13564123,8403.425409,6
1280,9,16.13564123,9007.46963,6
1280,10,16.13564123,8878.572963,6
1280,11,16.13564123,8778.71182,6
1280,12,16.13564123,8180.369395,6
1280,13,16.13564123,9330.386788,6
1280,14,16.13564123,8283.756924,6
1280,15,16.13564123,6662.118364,6
1281,1,24.63599048,20538.34134,5
1281,2,24.63599048,18712.47987,5
1281,3,24.63599048,19330.27133,5
1281,4,24.63599048,19380.79529,5
1281,5,24.63599048,18481.40889,5
1281,6,24.63599048,20459.2831,5
1281,7,24.63599048,19129.88168,5
1281,8,24.63599048,18887.11447,5
1281,9,24.63599048,19268.37199,5
1281,10,24.63599048,19491.59966,5
1281,11,24.63599048,19553.25106,5
1281,12,24.63599048,17555.95548,5
1281,13,24.63599048,20452.89428,5
1281,14,24.63599048,17642.31177,5
1281,15,24.63599048,15036.89767,5
1282,1,14.74814099,10942.65934,6
1282,2,14.74814099,9745.326646,6
1282,3,14.74814099,10060.0815,6
1282,4,14.74814099,10154.74857,6
1282,5,14.74814099,9632.970206,6
1282,6,14.74814099,10505.68164,6
1282,7,14.74814099,9947.725061,6
1282,8,14.74814099,9616.084143,6
1282,9,14.74814099,10060.0815,6
1282,10,14.74814099,9963.857467,6
1282,11,14.74814099,10018.47872,6
1282,12,14.74814099,9160.438187,6
1282,13,14.74814099,10594.96996,6
1282,14,14.74814099,9132.748813,6
1282,15,14.74814099,7770.619294,6
1283,1,18.03545763,21064.40832,7
1283,2,18.03545763,19411.51875,7
1283,3,18.03545763,19951.8689,7
1283,4,18.03545763,20174.64911,7
1283,5,18.03545763,19331.59762,7
1283,6,18.03545763,20648.43322,7
1283,7,18.03545763,19998.57963,7
1283,8,18.03545763,19015.38947,7
1283,9,18.03545763,19978.5019,7
1283,10,18.03545763,20211.50512,7
1283,11,18.03545763,20151.57759,7
1283,12,18.03545763,18246.96707,7
1283,13,18.03545763,21131.64926,7
1283,14,18.03545763,18533.33697,7
1283,15,18.03545763,15088.67338,7
1284,1,20.49348901,16683.36866,5
1284,2,20.49348901,15349.59588,5
1284,3,20.49348901,15758.69421,5
1284,4,20.49348901,15904.40055,5
1284,5,20.49348901,15022.83706,5
1284,6,20.49348901,16763.75501,5
1284,7,20.49348901,15729.12625,5
1284,8,20.49348901,15374.66863,5
1284,9,20.49348901,15811.9331,5
1284,10,20.49348901,16128.56399,5
1284,11,20.49348901,16024.5668,5
1284,12,20.49348901,14424.92143,5
1284,13,20.49348901,16648.02252,5
1284,14,20.49348901,14666.24734,5
1284,15,20.49348901,12415.71039,5
1285,1,23.13893967,29564.59818,8
1285,2,23.13893967,27417.52674,8
1285,3,23.13893967,27863.17425,8
1285,4,23.13893967,28221.69158,8
1285,5,23.13893967,27037.01851,8
1285,6,23.13893967,28850.24038,8
1285,7,23.13893967,27495.31467,8
1285,8,23.13893967,27213.2043,8
1285,9,23.13893967,27947.39918,8
1285,10,23.13893967,28654.87618,8
1285,11,23.13893967,27428.16101,8
1285,12,23.13893967,25538.21088,8
1285,13,23.13893967,29325.61126,8
1285,14,23.13893967,26286.78915,8
1285,15,23.13893967,21128.4385,8
1286,1,17.52724357,15850.97385,5
1286,2,17.52724357,14525.249,5
1286,3,17.52724357,15204.8879,5
1286,4,17.52724357,15172.24727,5
1286,5,17.52724357,14313.67966,5
1286,6,17.52724357,15846.56889,5
1286,7,17.52724357,14750.93054,5
1286,8,17.52724357,14623.45435,5
1286,9,17.52724357,15170.45695,5
1286,10,17.52724357,15273.52809,5
1286,11,17.52724357,15069.86838,5
1286,12,17.52724357,13693.61314,5
1286,13,17.52724357,15713.35853,5
1286,14,17.52724357,13854.56662,5
1286,15,17.52724357,11598.12804,5
1287,1,18.90000818,17084.9799,6
1287,2,18.90000818,15407.06076,6
1287,3,18.90000818,15950.80945,6
1287,4,18.90000818,16111.86834,6
1287,5,18.90000818,15351.52307,6
1287,6,18.90000818,16520.10494,6
1287,7,18.90000818,15608.94214,6
1287,8,18.90000818,15621.7129,6
1287,9,18.90000818,15830.17075,6
1287,10,18.90000818,16155.02889,6
1287,11,18.90000818,15952.55133,6
1287,12,18.90000818,14574.01573,6
1287,13,18.90000818,16583.75843,6
1287,14,18.90000818,15008.00821,6
1287,15,18.90000818,12036.34532,6
1288,1,13.62166162,9983.293643,7
1288,2,13.62166162,9178.963532,7
1288,3,13.62166162,9429.77733,7
1288,4,13.62166162,9530.480592,7
1288,5,13.62166162,8865.872275,7
1288,6,13.62166162,10018.25653,7
1288,7,13.62166162,9372.647515,7
1288,8,13.62166162,9077.278801,7
1288,9,13.62166162,9475.128961,7
1288,10,13.62166162,9651.183855,7
1288,11,13.62166162,9548.70241,7
1288,12,13.62166162,8644.854491,7
1288,13,13.62166162,10017.45982,7
1288,14,13.62166162,8730.909385,7
1288,15,13.62166162,7335.43387,7
1289,1,19.4427287,17303.90676,6
1289,2,19.4427287,16061.65036,6
1289,3,19.4427287,16771.63011,6
1289,4,19.4427287,16530.96849,6
1289,5,19.4427287,15864.28616,6
1289,6,19.4427287,17459.62687,6
1289,7,19.4427287,16279.82326,6
1289,8,19.4427287,16248.65155,6
1289,9,19.4427287,16546.53102,6
1289,10,19.4427287,16835.37008,6
1289,11,19.4427287,16540.68821,6
1289,12,19.4427287,15202.7988,6
1289,13,19.4427287,17058.56891,6
1289,14,19.4427287,15406.91087,6
1289,15,19.4427287,12846.07802,6
1290,1,13.892427,8856.1289,7
1290,2,13.892427,7811.329297,7
1290,3,13.892427,8063.65901,7
1290,4,13.892427,8158.152988,7
1290,5,13.892427,7811.588626,7
1290,6,13.892427,8441.634922,7
1290,7,13.892427,8110.905999,7
1290,8,13.892427,7717.613306,7
1290,9,13.892427,8110.905999,7
1290,10,13.892427,8173.46977,7
1290,11,13.892427,8236.811527,7
1290,12,13.892427,7386.365725,7
1290,13,13.892427,8646.198989,7
1290,14,13.892427,7496.435813,7
1290,15,13.892427,6237.121207,7
1291,1,14.30923113,15256.28303,8
1291,2,14.30923113,13718.88249,8
1291,3,14.30923113,14102.80969,8
1291,4,14.30923113,14309.87757,8
1291,5,14.30923113,13526.79308,8
1291,6,14.30923113,14700.66374,8
1291,7,14.30923113,14090.10543,8
1291,8,14.30923113,13516.62734,8
1291,9,14.30923113,14280.38396,8
1291,10,14.30923113,14443.87668,8
1291,11,14.30923113,14267.04433,8
1291,12,14.30923113,12906.35022,8
1291,13,14.30923113,14922.22603,8
1291,14,14.30923113,13022.9711,8
1291,15,14.30923113,10738.61251,8
1292,1,14.51482207,8003.283026,5
1292,2,14.51482207,6954.100496,5
1292,3,14.51482207,7467.952045,5
1292,4,14.51482207,7292.718563,5
1292,5,14.51482207,7127.359162,5
1292,6,14.51482207,7717.472259,5
1292,7,14.51482207,7193.049837,5
1292,8,14.51482207,7244.510619,5
1292,9,14.51482207,7177.541922,5
1292,10,14.51482207,7282.147689,5
1292,11,14.51482207,7524.059253,5
1292,12,14.51482207,6684.135328,5
1292,13,14.51482207,7375.891968,5
1292,14,14.51482207,6930.983932,5
1292,15,14.51482207,5790.07901,5
1293,1,27.94140372,8602.436569,2
1293,2,27.94140372,7616.546035,2
1293,3,27.94140372,7983.608495,2
1293,4,27.94140372,8075.374109,2
1293,5,27.94140372,7387.131998,2
1293,6,27.94140372,8350.670954,2
1293,7,27.94140372,7845.960072,2
1293,8,27.94140372,7570.663228,2
1293,9,27.94140372,8029.491302,2
1293,10,27.94140372,7983.608495,2
1293,11,27.94140372,7800.077265,2
1293,12,27.94140372,7295.366383,2
1293,13,27.94140372,8213.022532,2
1293,14,27.94140372,7295.366383,2
1293,15,27.94140372,6102.41339,2
1294,1,16.69998383,3939.563553,2
1294,2,16.69998383,3614.87425,2
1294,3,16.69998383,3723.104017,2
1294,4,16.69998383,3744.749971,2
1294,5,16.69998383,3441.706621,2
1294,6,16.69998383,3874.625693,2
1294,7,16.69998383,3571.582342,2
1294,8,16.69998383,3506.644482,2
1294,9,16.69998383,3723.104017,2
1294,10,16.69998383,3809.687832,2
1294,11,16.69998383,3658.166157,2
1294,12,16.69998383,3398.414714,2
1294,13,16.69998383,3831.333785,2
1294,14,16.69998383,3290.184946,2
1294,15,16.69998383,2835.61992,2
1295,1,24.93484981,22244.27236,5
1295,2,24.93484981,20709.75849,5
1295,3,24.93484981,21632.28932,5
1295,4,24.93484981,21308.53622,5
1295,5,24.93484981,20917.38052,5
1295,6,24.93484981,22321.6712,5
1295,7,24.93484981,20794.90533,5
1295,8,24.93484981,20900.57137,5
1295,9,24.93484981,21551.72588,5
1295,10,24.93484981,21467.54035,5
1295,11,24.93484981,21816.53647,5
1295,12,24.93484981,19599.86051,5
1295,13,24.93484981,22285.46925,5
1295,14,24.93484981,20178.89893,5
1295,15,24.93484981,16414.34039,5
1296,1,29.28962662,15407.47494,3
1296,2,29.28962662,14775.98149,3
1296,3,29.28962662,15351.94873,3
1296,4,29.28962662,14997.43086,3
1296,5,29.28962662,14835.75112,3
1296,6,29.28962662,15501.49214,3
1296,7,29.28962662,14954.28118,3
1296,8,29.28962662,15075.16502,3
1296,9,29.28962662,14646.75588,3
1296,10,29.28962662,15189.17989,3
1296,11,29.28962662,15413.67161,3
1296,12,29.28962662,13795.41414,3
1296,13,29.28962662,15513.30835,3
1296,14,29.28962662,14263.62678,3
1296,15,29.28962662,11465.67198,3
1297,1,14.62756415,15692.40999,8
1297,2,14.62756415,14172.47672,8
1297,3,14.62756415,14685.94654,8
1297,4,14.62756415,14731.24369,8
1297,5,14.62756415,13913.42778,8
1297,6,14.62756415,15602.9014,8
1297,7,14.62756415,14557.99206,8
1297,8,14.62756415,14162.52469,8
1297,9,14.62756415,14748.95631,8
1297,10,14.62756415,14834.81512,8
1297,11,14.62756415,14804.32476,8
1297,12,14.62756415,13363.91768,8
1297,13,14.62756415,15549.87404,8
1297,14,14.62756415,13565.35416,8
1297,15,14.62756415,11451.44426,8
1298,1,19.7768086,26799.53194,9
1298,2,19.7768086,24579.66278,9
1298,3,19.7768086,25621.45847,9
1298,4,19.7768086,25587.82602,9
1298,5,19.7768086,24187.9468,9
1298,6,19.7768086,26704.187,9
1298,7,19.7768086,25074.34023,9
1298,8,19.7768086,24423.96175,9
1298,9,19.7768086,25765.67657,9
1298,10,19.7768086,25838.57323,9
1298,11,19.7768086,25560.18333,9
1298,12,19.7768086,23123.78903,9
1298,13,19.7768086,26701.61607,9
1298,14,19.7768086,23236.587,9
1298,15,19.7768086,19741.29741,9
1299,1,19.54705805,22978.62981,7
1299,2,19.54705805,20951.81094,7
1299,3,19.54705805,21851.69694,7
1299,4,19.54705805,21933.99455,7
1299,5,19.54705805,20810.05126,7
1299,6,19.54705805,23038.43863,7
1299,7,19.54705805,21486.89882,7
1299,8,19.54705805,21220.65175,7
1299,9,19.54705805,21807.16515,7
1299,10,19.54705805,21815.29302,7
1299,11,19.54705805,22052.27629,7
1299,12,19.54705805,19813.99494,7
1299,13,19.54705805,22922.25146,7
1299,14,19.54705805,19983.71689,7
1299,15,19.54705805,17108.85914,7
1300,1,15.97568509,13390.80323,6
1300,2,15.97568509,11861.28352,6
1300,3,15.97568509,12312.40735,6
1300,4,15.97568509,12399.86003,6
1300,5,15.97568509,11716.51283,6
1300,6,15.97568509,12924.57615,6
1300,7,15.97568509,12314.06901,6
1300,8,15.97568509,11890.87626,6
1300,9,15.97568509,12349.10515,6
1300,10,15.97568509,12340.35937,6
1300,11,15.97568509,12326.69364,6
1300,12,15.97568509,11249.39248,6
1300,13,15.97568509,12926.49954,6
1300,14,15.97568509,11139.49577,6
1300,15,15.97568509,9628.430249,6
1301,1,15.24442685,3888.971373,2
1301,2,15.24442685,3380.660861,2
1301,3,15.24442685,3524.082836,2
1301,4,15.24442685,3544.57169,2
1301,5,15.24442685,3401.149714,2
1301,6,15.24442685,3667.504812,2
1301,7,15.24442685,3524.082836,2
1301,8,15.24442685,3339.683153,2
1301,9,15.24442685,3524.082836,2
1301,10,15.24442685,3565.060544,2
1301,11,15.24442685,3585.549398,2
1301,12,15.24442685,3216.750031,2
1301,13,15.24442685,3769.949081,2
1301,14,15.24442685,3257.727738,2
1301,15,15.24442685,2684.039835,2
1302,1,17.4586355,14543.66846,7
1302,2,17.4586355,13239.56906,7
1302,3,17.4586355,13590.92641,7
1302,4,17.4586355,13728.35,7
1302,5,17.4586355,12890.24369,7
1302,6,17.4586355,14168.29846,7
1302,7,17.4586355,13658.54619,7
1302,8,17.4586355,13071.12299,7
1302,9,17.4586355,13580.86067,7
1302,10,17.4586355,13870.46257,7
1302,11,17.4586355,13748.14599,7
1302,12,17.4586355,12496.76023,7
1302,13,17.4586355,14165.28917,7
1302,14,17.4586355,12610.01975,7
1302,15,17.4586355,10362.11816,7
1303,1,18.96790532,13311.22461,5
1303,2,18.96790532,12368.80987,5
1303,3,18.96790532,12896.22072,5
1303,4,18.96790532,12782.97719,5
1303,5,18.96790532,12267.63848,5
1303,6,18.96790532,13443.42073,5
1303,7,18.96790532,12662.32759,5
1303,8,18.96790532,12533.09758,5
1303,9,18.96790532,12901.92684,5
1303,10,18.96790532,12864.85823,5
1303,11,18.96790532,13044.06556,5
1303,12,18.96790532,11779.33395,5
1303,13,18.96790532,13519.46138,5
1303,14,18.96790532,11918.43732,5
1303,15,18.96790532,10020.61847,5
1304,1,28.95435475,27782.63436,6
1304,2,28.95435475,24883.17327,6
1304,3,28.95435475,26015.89137,6
1304,4,28.95435475,26092.804,6
1304,5,28.95435475,24787.91992,6
1304,6,28.95435475,27377.32523,6
1304,7,28.95435475,25790.95754,6
1304,8,28.95435475,24809.57642,6
1304,9,28.95435475,26035.04967,6
1304,10,28.95435475,26071.58937,6
1304,11,28.95435475,26375.97543,6
1304,12,28.95435475,23619.86488,6
1304,13,28.95435475,27528.09345,6
1304,14,28.95435475,23771.15056,6
1304,15,28.95435475,20070.97659,6
1305,1,12.81366505,5858.943065,6
1305,2,12.81366505,4906.761884,6
1305,3,12.81366505,5092.582878,6
1305,4,12.81366505,5135.407494,6
1305,5,12.81366505,4805.87523,6
1305,6,12.81366505,5397.443691,6
1305,7,12.81366505,5102.016906,6
1305,8,12.81366505,4921.284416,6
1305,9,12.81366505,5105.647539,6
1305,10,12.81366505,5174.601476,6
1305,11,12.81366505,5191.29677,6
1305,12,12.81366505,4659.248219,6
1305,13,12.81366505,5341.554414,6
1305,14,12.81366505,4715.137496,6
1305,15,12.81366505,3968.965867,6
1306,1,19.75054761,26970.30194,9
1306,2,19.75054761,24612.4227,9
1306,3,19.75054761,25465.63876,9
1306,4,19.75054761,25440.11987,9
1306,5,19.75054761,24458.70465,9
1306,6,19.75054761,26498.76123,9
1306,7,19.75054761,25220.60967,9
1306,8,19.75054761,24394.9873,9
1306,9,19.75054761,25430.91156,9
1306,10,19.75054761,25386.34442,9
1306,11,19.75054761,25545.17398,9
1306,12,19.75054761,23259.89721,9
1306,13,19.75054761,26671.51827,9
1306,14,19.75054761,23418.88316,9
1306,15,19.75054761,19486.8169,9
1307,1,19.33775624,18785.55774,6
1307,2,19.33775624,17833.4173,6
1307,3,19.33775624,18564.61551,6
1307,4,19.33775624,18146.30508,6
1307,5,19.33775624,17533.77174,6
1307,6,19.33775624,19082.75512,6
1307,7,19.33775624,17838.56323,6
1307,8,19.33775624,17947.67602,6
1307,9,19.33775624,18138.19715,6
1307,10,19.33775624,18436.16922,6
1307,11,19.33775624,18365.54336,6
1307,12,19.33775624,16772.13255,6
1307,13,19.33775624,18814.13456,6
1307,14,19.33775624,16842.74286,6
1307,15,19.33775624,14217.52747,6
1308,1,25.66477874,9026.247027,2
1308,2,25.66477874,8640.889665,2
1308,3,25.66477874,8753.317702,2
1308,4,25.66477874,8711.757067,2
1308,5,25.66477874,8618.095513,2
1308,6,25.66477874,9115.880912,2
1308,7,25.66477874,8660.42751,2
1308,8,25.66477874,8627.864435,2
1308,9,25.66477874,8900.79376,2
1308,10,25.66477874,8838.452807,2
1308,11,25.66477874,9034.002115,2
1308,12,25.66477874,8103.557465,2
1308,13,25.66477874,9006.709182,2
1308,14,25.66477874,8449.839138,2
1308,15,25.66477874,6624.769221,2
1309,1,12.39562622,8545.493169,7
1309,2,12.39562622,7452.144134,7
1309,3,12.39562622,7675.561623,7
1309,4,12.39562622,7744.651015,7
1309,5,12.39562622,7213.487939,7
1309,6,12.39562622,8012.752001,7
1309,7,12.39562622,7491.588926,7
1309,8,12.39562622,7263.132539,7
1309,9,12.39562622,7699.967517,7
1309,10,12.39562622,7659.048467,7
1309,11,12.39562622,7611.51113,7
1309,12,12.39562622,7005.309156,7
1309,13,12.39562622,7993.385006,7
1309,14,12.39562622,6861.891667,7
1309,15,12.39562622,5843.538213,7
1310,1,11.8720111,5727.746106,6
1310,2,11.8720111,5106.330683,6
1310,3,11.8720111,5346.416121,6
1310,4,11.8720111,5307.778063,6
1310,5,11.8720111,5064.691231,6
1310,6,11.8720111,5561.743319,6
1310,7,11.8720111,5235.377583,6
1310,8,11.8720111,5140.093105,6
1310,9,11.8720111,5346.416121,6
1310,10,11.8720111,5349.417515,6
1310,11,11.8720111,5341.540485,6
1310,12,11.8720111,4798.720401,6
1310,13,11.8720111,5570.7475,6
1310,14,11.8720111,4801.721794,6
1310,15,11.8720111,4068.332754,6
1311,1,14.90154335,13955.26781,6
1311,2,14.90154335,13502.20525,6
1311,3,14.90154335,13511.36354,6
